frcm_iter,refine_objective
1,46.43991485588999
2,47.540320769222234
3,48.533616514198144
4,50.877184522765596
5,50.98119237181957
6,50.87136743031898
7,51.4945755200156
8,52.55631304486946
9,52.68642095499797
10,53.04829124455496
11,53.08543336687063
12,53.0563743776047
13,53.21382804330872
14,52.63784001720888
15,52.61000913578856
16,52.67994830524522
17,52.615713568278416
18,52.54216851769536
19,52.56013910005165
20,52.55942934433342
21,52.52931426254267
22,52.53848070541278
23,52.57837029739214
24,52.58654818087582
25,52.44967778819332
26,52.427411456141925
27,52.42690476305733
28,52.42687066900422
29,52.42686774922045
30,52.426867496870756
31,52.4268674750418
