frcm_iter,refine_objective
1,36.0142867495722
2,34.64649440699803
3,34.97000055747042
4,37.212408682483385
5,36.787428938242954
6,37.28544736988125
7,37.32954334885689
8,37.32213515437598
9,37.31237066757858
10,37.2988418784275
11,37.543389162131135
12,44.838150954439726
13,54.47168852791525
14,55.354974100459906
15,55.71338028218967
16,55.28365686932253
17,55.429381211137965
18,55.00155193116116
19,54.95463099323278
20,54.85915945921073
21,54.79927212859978
22,54.76189731954882
23,54.845768803439626
24,54.94815217347633
25,55.08040360777463
26,55.07892443727014
27,55.1228543436268
28,55.12248107735553
29,55.12247644585113
30,55.1224763357521
