frcm_iter,refine_objective
1,69.42624658611501
2,70.37637461004195
3,68.62335333783102
4,66.56785342086361
5,65.96434515972834
6,65.45616355820616
7,65.30894695862781
8,65.00375951222122
9,65.03235082581973
10,64.76527693225384
11,64.5236515753392
12,64.38725873727846
13,64.31692353522047
14,64.19840982953392
15,64.19449571527466
16,63.69751953034445
17,63.69366409468646
18,63.607288467316984
19,63.60498006118479
20,63.55040359874904
21,63.54972541678232
22,63.549676244018315
23,63.549671801338434
24,63.549671399329384
25,63.549671362939705
