frcm_iter,refine_objective
1,34.51452026222446
2,29.64491522581624
3,33.27328561143655
4,40.28985973015065
5,42.768094672111616
6,43.76494816339857
7,44.45982200840319
8,44.79948405567448
9,45.03194356593258
10,45.44700017111778
11,45.525410609186245
12,45.70430003234739
13,45.71914937888529
14,45.936432163927314
15,45.78208907475056
16,48.97527733087115
17,51.95518760093823
18,51.274267849703946
19,52.491917402680926
20,52.256671062902335
21,52.46607507369589
22,52.281423658196864
23,52.67771327390404
24,52.67250048823753
25,52.67248692917309
26,52.67248614194253
27,52.672486080570735
