fa_iter,best_fa_objective_so_far
1,57.307555154458115
2,57.307555154458115
3,57.307555154458115
4,57.307555154458115
5,57.307555154458115
6,57.307555154458115
7,57.307555154458115
8,57.307555154458115
9,57.307555154458115
10,57.307555154458115
11,57.307555154458115
12,57.307555154458115
13,57.307555154458115
14,57.307555154458115
15,57.307555154458115
16,57.307555154458115
17,57.307555154458115
18,57.307555154458115
19,57.307555154458115
20,57.307555154458115
21,57.307555154458115
22,57.307555154458115
23,57.307555154458115
24,57.307555154458115
25,57.307555154458115
26,57.307555154458115
27,57.307555154458115
28,57.307555154458115
29,57.307555154458115
30,57.307555154458115
31,57.307555154458115
32,57.307555154458115
33,57.307555154458115
34,57.307555154458115
35,57.307555154458115
36,57.307555154458115
37,57.307555154458115
38,57.307555154458115
39,57.307555154458115
40,57.307555154458115
41,57.307555154458115
42,57.307555154458115
43,57.307555154458115
44,57.307555154458115
45,57.307555154458115
46,57.307555154458115
47,57.307555154458115
48,57.307555154458115
49,57.307555154458115
50,57.307555154458115
51,57.307555154458115
52,57.307555154458115
53,57.307555154458115
54,57.307555154458115
55,57.307555154458115
56,57.307555154458115
57,57.307555154458115
58,57.307555154458115
59,57.307555154458115
60,57.307555154458115
61,57.307555154458115
62,57.307555154458115
63,57.307555154458115
64,57.307555154458115
65,57.307555154458115
66,57.307555154458115
67,57.307555154458115
68,57.307555154458115
69,57.307555154458115
70,57.307555154458115
71,57.307555154458115
72,57.307555154458115
73,57.307555154458115
74,57.307555154458115
75,57.307555154458115
76,57.307555154458115
77,57.307555154458115
78,57.307555154458115
79,57.307555154458115
80,57.307555154458115
81,57.307555154458115
82,57.307555154458115
83,57.307555154458115
84,57.307555154458115
85,57.307555154458115
86,57.307555154458115
87,57.307555154458115
88,57.307555154458115
89,57.307555154458115
90,57.307555154458115
91,57.307555154458115
92,57.307555154458115
93,57.307555154458115
94,57.307555154458115
95,57.307555154458115
96,57.307555154458115
97,57.307555154458115
98,57.307555154458115
99,57.307555154458115
100,57.307555154458115
101,57.307555154458115
102,57.307555154458115
103,57.307555154458115
104,57.307555154458115
105,57.307555154458115
106,57.307555154458115
107,57.307555154458115
108,57.307555154458115
