frcm_iter,refine_objective
1,36.82465138996507
2,38.3064015640881
3,41.06066657833296
4,43.08330888822148
5,43.376811492765555
6,43.34733372455564
7,43.60016763440313
8,43.6259773595958
9,44.00330165996387
10,48.60126848270062
11,50.631771925928604
12,50.55644859481515
13,50.90511620374594
14,51.30350637693029
15,51.60160202814137
16,51.637305345847594
17,51.63488871311121
18,51.59886713250617
19,51.57472812287308
20,51.61262710465071
21,51.65175097152046
22,51.63191539595401
23,51.58613902264192
24,51.283858734037835
25,51.14845771111786
26,51.18682419924404
27,51.21331652846367
28,51.28324603030281
29,52.13064879708742
30,51.65613946342182
31,51.99620293206087
32,52.18668641989592
33,51.97051626741179
34,52.852665031980976
35,52.71963661899693
36,52.67334185755737
37,52.73737344133444
38,52.867002693541096
39,52.96098036411195
40,52.95799509373795
41,52.88747033053673
42,52.88680326713383
43,52.88679724908951
44,52.88679713946037
