frcm_iter,refine_objective
1,28.87380485362287
2,26.99803405594058
3,26.986962022941725
4,26.984162843513005
5,26.982265576499074
6,26.980214695504458
7,26.97763716044271
8,26.974317751517603
9,26.970098244246536
10,26.964876835560048
11,27.265022789438326
12,31.144947184320976
13,36.19913524756077
14,41.218999244472585
15,47.065058081279105
16,48.39466687991991
17,51.11167306328046
18,51.21200263296696
19,51.775323356537626
20,52.35430689195641
21,52.56837745992733
22,52.486428213700975
23,52.53275612003738
24,52.55568239652932
25,52.47348748217421
26,52.60010851955107
27,52.46342790986478
28,52.341153841242054
29,52.314732200849065
30,52.16098612658078
31,52.57181982817241
32,52.52136289684421
33,52.68110506309018
34,52.71131833390997
35,52.67337242070374
36,52.67253042271612
37,52.67248966759702
38,52.67248637190549
39,52.67248609964071
40,52.67248607711521
