fa_iter,best_fa_objective_so_far
1,53.82524034404456
2,53.82524034404456
3,53.82524034404456
4,53.82524034404456
5,53.82524034404456
6,53.82524034404456
7,53.82524034404456
8,53.82524034404456
9,53.82524034404456
10,53.82524034404456
11,53.82524034404456
12,53.82524034404456
13,53.82524034404456
14,53.82524034404456
15,53.82524034404456
16,53.82524034404456
17,53.82524034404456
18,53.82524034404456
19,53.82524034404456
20,53.82524034404456
21,53.82524034404456
22,53.82524034404456
23,53.82524034404456
24,53.82524034404456
25,53.82524034404456
26,53.82524034404456
27,53.82524034404456
28,53.82524034404456
29,53.82524034404456
30,53.82524034404456
31,53.82524034404456
32,53.82524034404456
33,53.82524034404456
34,53.82524034404456
35,53.82524034404456
36,53.82524034404456
37,53.82524034404456
38,53.82524034404456
39,53.82524034404456
40,53.82524034404456
41,53.82524034404456
42,53.82524034404456
43,53.82524034404456
44,53.82524034404456
45,53.82524034404456
46,53.82524034404456
47,53.82524034404456
48,53.82524034404456
49,53.82524034404456
50,53.82524034404456
51,53.82524034404456
52,53.82524034404456
53,53.82524034404456
54,53.82524034404456
55,53.82524034404456
56,53.82524034404456
57,53.82524034404456
58,53.82524034404456
59,53.82524034404456
60,53.82524034404456
61,53.82524034404456
62,53.82524034404456
63,53.82524034404456
64,53.82524034404456
65,53.82524034404456
66,53.82524034404456
67,53.82524034404456
68,53.82524034404456
69,53.82524034404456
70,53.82524034404456
71,53.82524034404456
72,53.82524034404456
73,53.82524034404456
74,53.82524034404456
75,53.82524034404456
76,53.82524034404456
77,53.82524034404456
78,53.82524034404456
79,53.82524034404456
80,53.82524034404456
81,53.82524034404456
82,53.82524034404456
83,53.82524034404456
84,53.82524034404456
85,53.82524034404456
86,53.82524034404456
87,53.82524034404456
88,53.82524034404456
89,53.82524034404456
90,53.82524034404456
91,53.82524034404456
92,53.82524034404456
93,53.82524034404456
94,53.82524034404456
95,53.82524034404456
96,53.82524034404456
97,53.82524034404456
98,53.82524034404456
99,53.82524034404456
100,53.82524034404456
101,53.82524034404456
102,53.82524034404456
103,53.82524034404456
104,53.82524034404456
105,53.82524034404456
106,53.82524034404456
107,53.82524034404456
108,53.82524034404456
109,53.82524034404456
110,53.82524034404456
111,53.82524034404456
112,53.82524034404456
113,53.82524034404456
114,53.82524034404456
115,53.82524034404456
116,53.82524034404456
117,53.82524034404456
118,53.82524034404456
119,53.82524034404456
120,53.82524034404456
121,53.82524034404456
122,53.82524034404456
123,53.82524034404456
124,53.82524034404456
125,53.82524034404456
126,53.82524034404456
127,53.82524034404456
128,53.82524034404456
129,53.82524034404456
130,53.82524034404456
131,53.82524034404456
132,53.82524034404456
133,53.82524034404456
134,53.66447919425006
135,53.66447919425006
136,53.66447919425006
137,53.66447919425006
138,53.66447919425006
139,53.66447919425006
140,53.66447919425006
141,53.66447919425006
142,53.66447919425006
143,53.66447919425006
144,53.66447919425006
145,53.66447919425006
146,53.66447919425006
147,53.66447919425006
148,53.66447919425006
149,53.66447919425006
150,53.66447919425006
151,53.66447919425006
152,53.66447919425006
153,53.66447919425006
154,53.66447919425006
155,53.66447919425006
156,53.66447919425006
157,53.66447919425006
158,53.66447919425006
159,53.66447919425006
160,53.66447919425006
161,53.62672214883844
162,53.62672214883844
163,53.62672214883844
164,53.62672214883844
165,53.62672214883844
166,53.62672214883844
167,53.62672214883844
168,53.62672214883844
169,53.62672214883844
170,53.62672214883844
171,53.62672214883844
172,53.62672214883844
173,53.62672214883844
174,53.62672214883844
175,53.62672214883844
176,53.62672214883844
177,53.62672214883844
178,53.62672214883844
179,53.62672214883844
180,53.62672214883844
181,53.62672214883844
182,53.62672214883844
183,53.62672214883844
184,53.62672214883844
185,53.62672214883844
186,53.62672214883844
187,53.62672214883844
188,53.62672214883844
189,53.62672214883844
190,53.62672214883844
191,53.62672214883844
192,53.62672214883844
193,53.62672214883844
194,53.62672214883844
195,53.62672214883844
196,53.62672214883844
197,53.62672214883844
198,53.62672214883844
199,53.62672214883844
200,53.62672214883844
201,53.62672214883844
202,53.62672214883844
203,53.62672214883844
204,53.62672214883844
205,53.62672214883844
206,53.62672214883844
207,53.62672214883844
208,53.47351861115759
209,53.306061912005816
210,53.306061912005816
211,53.306061912005816
212,53.306061912005816
213,53.306061912005816
214,53.184684898954664
215,53.1196133594551
216,52.964677178246745
217,52.964677178246745
218,52.57771801752286
219,52.57771801752286
220,52.57771801752286
221,52.57771801752286
222,52.51943389775333
223,52.51943389775333
224,52.479219531750175
225,52.26005172035353
226,52.01529536937216
227,52.01529536937216
228,52.00998682322383
229,51.79010145407964
230,51.61341259264297
231,50.67421720830753
232,50.18638096700205
233,50.05641753415738
234,50.05641753415738
235,50.05641753415738
236,49.160291990627684
237,49.160291990627684
238,49.09683681201089
239,48.96579019282714
240,48.96579019282714
241,48.96579019282714
242,48.96579019282714
243,48.805600579605
244,48.805600579605
245,47.818491206994544
246,47.818491206994544
247,47.818491206994544
248,47.818491206994544
249,47.56763780368067
250,47.47726296575476
251,47.47726296575476
252,47.47726296575476
253,47.47726296575476
254,47.47726296575476
255,47.47726296575476
256,47.37671271801953
257,47.33790052628048
258,47.33790052628048
259,47.33790052628048
260,47.15593287824927
261,47.15593287824927
262,47.072197255934164
263,46.81274809078066
264,46.81274809078066
265,46.81274809078066
266,46.75650403704367
267,46.64891210300644
268,46.60470662053788
269,46.60470662053788
270,46.57400813646541
271,46.57003749410082
272,46.45547586727207
273,46.386004936428236
274,46.386004936428236
275,46.386004936428236
276,46.386004936428236
277,46.386004936428236
278,46.386004936428236
279,46.386004936428236
280,46.386004936428236
281,46.386004936428236
282,46.37040418818963
283,46.37040418818963
284,46.37040418818963
285,46.37040418818963
286,46.37040418818963
287,46.3693677911711
288,46.3228863421804
289,46.30627848559598
290,46.20940152967467
291,46.20940152967467
292,46.20940152967467
293,46.16536802845083
294,46.12589611682182
295,46.111771821831596
296,46.111771821831596
297,46.09324956607524
