frcm_iter,refine_objective
1,27.40488463489968
2,26.988322610216358
3,26.975868037225787
4,26.970065963621742
5,26.98396589860654
6,28.055844294838426
7,32.67373303919367
8,42.27092790736907
9,44.04446010243274
10,47.764857934078535
11,49.605726405889726
12,50.59347307007323
13,51.771836650638946
14,51.83068431444957
15,52.50239250261632
16,52.69570034901875
17,52.667736771037056
18,52.58724787239668
19,52.34887321255936
20,52.314842571938826
21,52.16102231928003
22,52.57182884886172
23,52.52136464288678
24,52.68110566694302
25,52.711318480364355
26,52.673372443576014
27,52.67253042465049
28,52.672489667757304
29,52.672486371918765
30,52.67248609964181
31,52.67248607711531
