fa_iter,best_fa_objective_so_far
1,49.6062699128394
2,49.6062699128394
3,49.6062699128394
4,49.6062699128394
5,49.6062699128394
6,49.6062699128394
7,49.6062699128394
8,49.6062699128394
9,49.6062699128394
10,49.6062699128394
11,49.6062699128394
12,49.6062699128394
13,49.6062699128394
14,49.6062699128394
15,49.6062699128394
16,49.6062699128394
17,49.6062699128394
18,49.6062699128394
19,49.6062699128394
20,49.6062699128394
21,49.6062699128394
22,49.6062699128394
23,49.6062699128394
24,49.6062699128394
25,49.6062699128394
26,49.6062699128394
27,49.6062699128394
28,49.6062699128394
29,49.6062699128394
30,49.6062699128394
31,49.6062699128394
32,49.6062699128394
33,49.6062699128394
34,49.6062699128394
35,49.6062699128394
36,49.6062699128394
37,49.6062699128394
38,49.6062699128394
39,49.6062699128394
40,49.6062699128394
41,49.6062699128394
42,49.6062699128394
43,49.6062699128394
44,49.6062699128394
45,49.6062699128394
46,49.6062699128394
47,49.6062699128394
48,49.6062699128394
49,49.6062699128394
50,49.6062699128394
51,49.6062699128394
52,49.6062699128394
53,49.6062699128394
54,49.6062699128394
55,49.6062699128394
56,49.6062699128394
57,49.6062699128394
58,49.6062699128394
59,49.6062699128394
60,49.6062699128394
61,49.6062699128394
62,49.6062699128394
63,49.6062699128394
64,49.6062699128394
65,49.6062699128394
66,49.6062699128394
67,49.6062699128394
68,49.6062699128394
69,49.6062699128394
70,49.6062699128394
71,49.6062699128394
72,49.6062699128394
73,49.6062699128394
74,49.6062699128394
75,49.6062699128394
76,49.6062699128394
77,49.6062699128394
78,49.6062699128394
79,49.6062699128394
80,49.6062699128394
81,49.6062699128394
82,49.6062699128394
83,49.6062699128394
84,49.6062699128394
85,49.6062699128394
86,49.6062699128394
87,49.6062699128394
88,49.6062699128394
89,49.6062699128394
90,49.6062699128394
91,49.6062699128394
92,49.6062699128394
93,49.6062699128394
94,49.6062699128394
95,49.6062699128394
96,49.6062699128394
97,49.6062699128394
98,49.6062699128394
99,49.6062699128394
100,49.6062699128394
101,49.6062699128394
102,49.6062699128394
103,49.6062699128394
104,49.6062699128394
105,49.6062699128394
106,49.6062699128394
107,49.6062699128394
108,49.6062699128394
109,49.6062699128394
110,49.6062699128394
111,48.06101826105104
112,48.06101826105104
113,48.06101826105104
114,48.06101826105104
115,48.06101826105104
116,48.06101826105104
117,48.06101826105104
118,48.06101826105104
119,48.06101826105104
120,48.06101826105104
121,48.06101826105104
122,48.06101826105104
123,48.06101826105104
124,48.06101826105104
125,48.06101826105104
126,48.06101826105104
127,48.06101826105104
128,48.06101826105104
129,48.06101826105104
130,48.06101826105104
131,48.06101826105104
132,48.06101826105104
133,48.06101826105104
134,48.06101826105104
135,48.06101826105104
136,48.06101826105104
137,48.06101826105104
138,48.06101826105104
139,48.06101826105104
140,48.06101826105104
141,48.06101826105104
142,48.06101826105104
143,48.06101826105104
144,48.06101826105104
145,48.06101826105104
146,48.06101826105104
147,48.06101826105104
148,48.06101826105104
149,48.06101826105104
150,48.06101826105104
151,48.06101826105104
152,48.06101826105104
153,48.06101826105104
154,48.06101826105104
155,48.06101826105104
156,48.06101826105104
157,48.06101826105104
158,48.06101826105104
159,48.06101826105104
160,48.06101826105104
161,48.06101826105104
162,48.06101826105104
163,48.06101826105104
164,48.06101826105104
165,48.06101826105104
166,48.06101826105104
167,48.06101826105104
168,48.06101826105104
169,48.06101826105104
170,48.06101826105104
171,48.06101826105104
172,48.06101826105104
173,48.06101826105104
174,48.06101826105104
175,48.06101826105104
176,47.80723343583617
177,47.7308511798088
178,47.7308511798088
179,47.7308511798088
180,47.7308511798088
181,47.7308511798088
182,47.7308511798088
183,46.475504102564514
184,46.475504102564514
185,46.461485120784566
186,46.461485120784566
187,46.461485120784566
188,45.01531079293263
189,44.940385626800335
190,44.6999951724612
191,44.31017929538504
192,44.31017929538504
193,44.31017929538504
194,44.31017929538504
195,43.832205374138375
196,43.084140118352735
197,43.084140118352735
198,42.520955521731906
199,42.39728430147947
200,42.39728430147947
201,42.28447482837934
202,42.28447482837934
203,42.28447482837934
204,42.28447482837934
205,42.28447482837934
206,41.317211730845976
207,40.837409221395404
208,40.802449525778144
209,40.46757025795024
210,40.36175387664841
211,40.36175387664841
212,40.36175387664841
213,40.36175387664841
214,40.36175387664841
215,40.36175387664841
216,40.36175387664841
217,40.36175387664841
218,40.36175387664841
219,40.36175387664841
220,40.36175387664841
221,40.36175387664841
222,40.36175387664841
223,40.166552027499165
224,40.166552027499165
225,40.166552027499165
226,40.166552027499165
227,40.166552027499165
228,40.166552027499165
229,40.166552027499165
230,40.14028792850278
231,40.14028792850278
232,40.14028792850278
233,40.14028792850278
234,40.14028792850278
235,40.14028792850278
236,40.124321397026876
237,40.124321397026876
238,39.89395615205328
239,39.798400652316765
240,39.74196092297166
241,39.74196092297166
242,39.656503524810844
243,39.5971491344264
244,39.373081029980874
245,39.16280681545947
246,38.9538191222008
247,38.9538191222008
248,38.94245323697989
249,38.818607286495954
250,38.818607286495954
251,38.818607286495954
252,38.79786030695006
253,38.76824994438447
254,38.71236652775796
255,38.71236652775796
256,38.71236652775796
257,38.71236652775796
258,38.71236652775796
259,38.31954497781007
260,38.074714847378466
261,38.074714847378466
262,38.074714847378466
263,38.074714847378466
264,38.074714847378466
265,38.074714847378466
266,38.074714847378466
267,38.074714847378466
268,38.074714847378466
269,38.074714847378466
270,38.074714847378466
271,38.074714847378466
272,37.92590186743061
273,37.92590186743061
274,37.92590186743061
275,37.86712410995487
276,37.86712410995487
277,37.75692206599366
278,37.73800529995971
279,37.68798874367778
280,37.68798874367778
281,37.61879215639768
282,37.53075638617078
283,37.53075638617078
284,37.53075638617078
285,37.52923497319261
286,37.34105183066934
287,37.33305034385525
288,37.31219549230918
289,37.30870077870833
290,37.180160050557184
291,37.180160050557184
292,37.180160050557184
293,37.03109567724199
294,37.02269141969026
295,37.01538545854035
296,37.01538545854035
297,37.01538545854035
