frcm_iter,refine_objective
1,37.67580475811519
2,37.176777743555334
3,37.1955880591352
4,37.181699957067366
5,37.271574321396486
6,44.655944179480485
7,54.68494447069161
8,55.36861878647089
9,55.714488404297605
10,55.283775429602855
11,55.42939608822441
12,55.00155280559727
13,54.954631039824136
14,54.85915946396533
15,54.7992721293426
16,54.761897319664996
17,54.84576880345333
18,54.948152173480786
19,55.08040360777508
20,55.07892443727015
21,55.1228543436268
22,55.122481077355516
23,55.12247644585113
24,55.12247633575209
