frcm_iter,refine_objective
1,28.840198279846696
2,27.003783700321762
3,26.988473192503555
4,26.984751602321865
5,26.982726411763835
6,26.98063627756667
7,26.977929282954015
8,26.97427037122342
9,26.969346317253972
10,26.962847985449102
11,27.503685518780138
12,36.6333451058568
13,39.57998958904197
14,38.64932538745496
15,38.28472760811294
16,38.57192442163146
17,38.061527725967196
18,37.990377248510924
19,37.69038390509532
20,37.663307480710245
21,37.681524925463805
22,37.68089171888734
23,37.68065132222355
24,37.680463857831434
25,37.6803136450434
26,37.68019201184758
27,37.680092805645046
28,37.68001147933886
29,37.679944571665324
30,37.679889386814914
31,37.67984378856613
32,37.67980606245829
33,37.679774819766024
34,37.679748928112204
35,37.67972745972584
36,37.67970965184833
37,37.67969487581358
38,37.67968261252387
39,37.679672432771085
40,37.67966398130963
41,37.67965696388389
42,37.6796511366127
43,37.67964629727253
44,37.67964227812134
45,37.6796389399793
46,37.6796361673389
47,37.67963386432113
48,37.67963195132806
49,37.679630362270245
50,37.6796290422687
51,37.67962794574974
52,37.679627034864595
53,37.67962627817826
54,37.67962564958153
55,37.67962512738782
56,37.679624693583506
57,37.67962433320541
58,37.67962403382404
59,37.67962378511434
60,37.67962357849929
61,37.67962340685385
62,37.67962326425911
63,37.67962314579809
64,37.67962304738611
65,37.67962296562983
66,37.67962289771031
67,37.67962284128571
68,37.67962279441057
69,37.679622755468685
70,37.67962272311739
71,37.679622696241275
72,37.67962267391371
73,37.679622655364895
74,37.67962263995529
75,37.67962262715362
76,37.679622616518515
