frcm_iter,refine_objective
1,37.45049909941558
2,37.053302793802956
3,37.037570144803695
4,37.02620842453844
5,37.01233438430351
6,37.34058878047062
7,46.2174424207844
8,55.24053696662041
9,55.36602594018912
10,55.76731041939799
11,55.2863167703217
12,55.39277892218067
13,54.968848691679035
14,54.92207929091012
15,54.769246816392375
16,54.72890302823746
17,54.81218250201181
18,54.914140689085386
19,55.04527434024234
20,55.08748546056979
21,55.08700822470776
22,55.08700112953444
23,55.08700096091981
