frcm_iter,refine_objective
1,34.170687541094445
2,41.1544138543381
3,43.08857785537896
4,43.24737499164943
5,43.39149503058875
6,43.532060787480276
7,43.859213498526145
8,43.75362553328928
9,44.01107591685497
10,47.69313798546205
11,51.23251743842577
12,50.67173313272488
13,51.06172077400791
14,51.245464460100706
15,51.740546514679245
16,52.15438152191521
17,52.65121658914673
18,52.45100410957101
19,52.448497132222556
20,52.47676295430739
21,52.476288364303414
22,52.476267017791116
23,52.476265325864155
24,52.47626518950915
