frcm_iter,refine_objective
1,30.894013360183465
2,32.391157277880396
3,35.461739054205324
4,39.96801497511184
5,45.43447956553581
6,50.09327356772529
7,50.38627458820798
8,51.24345603061274
9,51.822203650257684
10,52.37609615933857
11,52.56724474616318
12,52.48625322331829
13,52.53271478084756
14,52.555665581788325
15,52.473479536586204
16,52.60010366513392
17,52.46342676411118
18,52.3411535859489
19,52.314732113159
20,52.16098609886912
21,52.571819820654795
22,52.52136289553521
23,52.68110506263424
24,52.71131833380224
25,52.67337242068691
26,52.67253042271469
27,52.672489667596906
28,52.67248637190549
29,52.672486099640714
30,52.672486077115224
