Tahun,Provinsi,u_cluster_0,u_cluster_1,u_cluster_2,label,region_type,n_active_clusters
2019,Aceh,0.0,0.0,1.0,2,lower,1
2019,Bali,0.4999397422457329,0.5000602577542671,0.0,1,boundary,2
2019,Banten,0.5000023948177392,0.49999760518226066,0.0,0,boundary,2
2019,Bengkulu,0.49994628253262025,0.5000537174673798,0.0,1,boundary,2
2019,DKI Jakarta,0.5000012169868553,0.49999878301314465,0.0,0,boundary,2
2019,Daerah Istimewa Yogyakarta,0.5000849132748583,0.49991508672514184,0.0,0,boundary,2
2019,Gorontalo,0.499940373394801,0.500059626605199,0.0,1,boundary,2
2019,Jambi,0.4999162123353348,0.5000837876646652,0.0,1,boundary,2
2019,Jawa Barat,0.5000275070986508,0.49997249290134904,0.0,0,boundary,2
2019,Jawa Tengah,0.5001894040184584,0.4998105959815418,0.0,0,boundary,2
2019,Jawa Timur,0.5001953110254338,0.49980468897456615,0.0,0,boundary,2
2019,Kalimantan Barat,0.49997411438319944,0.5000258856168005,0.0,1,boundary,2
2019,Kalimantan Selatan,0.500156237993236,0.49984376200676395,0.0,0,boundary,2
2019,Kalimantan Tengah,0.5001207228511119,0.49987927714888813,0.0,0,boundary,2
2019,Kalimantan Timur,0.5001657635755442,0.4998342364244558,0.0,0,boundary,2
2019,Kalimantan Utara,0.5000548921876018,0.49994510781239815,0.0,0,boundary,2
2019,Kepulauan Bangka Belitung,0.0,0.0,1.0,2,lower,1
2019,Kepulauan Riau,0.49985186243328306,0.5001481375667168,0.0,1,boundary,2
2019,Lampung,0.5000026965515155,0.49999730344848464,0.0,0,boundary,2
2019,Maluku,0.49983354984999184,0.5001664501500082,0.0,1,boundary,2
2019,Maluku Utara,0.4999582435819337,0.5000417564180663,0.0,1,boundary,2
2019,Nusa Tenggara Barat,0.5000092381604201,0.4999907618395799,0.0,0,boundary,2
2019,Nusa Tenggara Timur,0.4998128335904587,0.5001871664095413,0.0,1,boundary,2
2019,Papua,0.3314602844867248,0.3315188199923959,0.33702089552087927,2,boundary,3
