frcm_iter,refine_objective
1,42.68465427126236
2,43.84680796953599
3,44.96606092775884
4,47.30770632357112
5,48.98081142085692
6,49.82980101760082
7,50.670519401563865
8,51.31015055858492
9,52.57198667636882
10,53.159639649951785
11,53.0656516398585
12,53.164806168387955
13,52.6366904272401
14,52.60988542770018
15,52.67990734378765
16,52.61569515260027
17,52.54216470462012
18,52.56013846096229
19,52.55942929805542
20,52.52931424182818
21,52.538480688964356
22,52.578370292228975
23,52.58654817958891
24,52.449677787848664
25,52.42741145607968
26,52.426904763051894
27,52.42687066900375
28,52.426867749220406
29,52.42686749687075
30,52.4268674750418
