iterasi,objective_value
1,48.44784300183646
2,39.646435186528976
3,37.79081087931211
4,37.38410973343171
5,37.32661120263128
6,38.08237103664267
7,39.59241267827631
8,40.98503485007261
9,45.918347579739425
10,45.77838280056419
11,45.54818865080707
12,45.49104758767467
13,45.57796918671416
14,45.884253782652955
15,45.67635027646922
16,45.836081201255226
17,45.43878911705448
18,45.343799513972726
19,46.03215390478182
20,45.84563680907448
21,45.31100950455459
22,45.165927135886406
23,45.231188800414216
24,45.50992517755272
25,45.37497399439182
26,45.373265843273515
27,45.37324787987045
28,45.373247591104494
29,45.3732475863483
30,45.37324758626971
