iterasi,objective_value
1,47.099099888707286
2,34.67541040764759
3,34.797470226250866
4,34.26890205074383
5,34.01195274067193
6,33.87709715810988
7,33.79167017965196
8,33.72940692593825
9,33.72804623517312
10,33.72796703857798
11,33.727933083585576
12,33.72791713834196
13,33.72790960067239
14,33.727906026275775
15,33.72790432546944
16,33.72790351231643
17,33.72790312081889
18,33.72790293035965
19,33.72790283627661
20,33.72790278877418
21,33.72790276406009
22,33.727902750693794
23,33.727902743121184
24,33.727902738607426
25,33.7279027357781
26,33.72790273392264
27,33.72790273265979
28,33.72790273177558
29,33.727902731143686
30,33.72790273068569
31,33.727902730350564
32,33.72790273010381
33,33.727902729921375
34,33.72790272978614
35,33.72790272968573
