iterasi,objective_value
1,85.65342643742795
2,55.884763930462164
3,54.179502028590406
4,50.52825805916625
5,50.118750413341786
6,49.096477603843965
7,48.52546126186951
8,47.13171062835134
9,45.66809923699867
10,43.41026243385856
11,40.39436969284904
12,38.989059167208225
13,39.49337892915435
14,39.88278191176552
15,42.71257968587503
16,44.57280118817275
17,46.45680082759771
18,46.51551563081845
19,46.69652378478844
20,46.690377357530224
21,46.60674170306383
22,46.80113375959682
23,46.69474914104335
24,46.6269292965086
25,46.15398131810788
26,46.39098099080785
27,46.43626164422838
28,46.37967143947162
29,46.44424545234769
30,46.55031971442692
31,46.05700870622915
32,45.740665519916895
33,45.56278415039044
34,45.8776669276452
35,45.59741178247448
36,46.13792543743024
37,45.10634225802866
38,45.27813217408668
39,45.23760973673667
40,45.5104763315031
41,45.374997680348685
42,45.37326624902108
43,45.373247886584636
44,45.37324759121552
45,45.37324758635014
46,45.37324758626974
