iterasi,objective_value
1,51.68130337345269
2,39.15558574009283
3,38.77603803399613
4,38.43532145531197
5,38.657045309968034
6,38.66738655243658
7,38.917712591764264
8,39.222536187126266
9,39.125064404877136
10,38.7480007312328
11,39.147692169647286
12,40.26570475464015
13,40.15656331277685
14,43.34503075464019
15,45.81456186754744
16,46.17158280923555
17,46.19820903653003
18,46.285332776803756
19,46.16184337283248
20,46.39977881221398
21,46.43472863476518
22,46.32587793206305
23,46.78759474230169
24,46.281377940551565
25,46.07247037092414
26,46.33399454897335
27,45.66654317737502
28,45.4985742146751
29,46.18478669866505
30,45.799361660415045
31,45.14539051048552
32,45.17354110681251
33,45.231521369911825
34,45.509952189354536
35,45.37497520385409
36,45.373265864277464
37,45.373247880217974
38,45.37324759111023
39,45.3732475863484
40,45.37324758626971
