combo_id,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
153,30,100,1.0,0.95,2.0,0.1,45.52617760664136,1.5817056290213192,0.5992125984251968,0.08765480800692414,0.24803149606299207,0,51.51830359089333
9,20,100,1.0,0.95,2.0,0.1,45.59970936554021,1.650755790652048,0.5937007874015748,0.09363956181409155,0.24803149606299207,0,51.536717239555955
109,25,200,1.0,0.95,0.5,0.1,45.54898591030219,1.550117131847267,0.5992125984251968,0.08765480800692414,0.24803149606299207,0,51.54111189455416
129,25,200,1.0,0.97,2.0,0.1,45.65520225125821,1.654260913626428,0.5897637795275591,0.09863756616390593,0.2519685039370078,0,51.5528400465338
57,20,200,1.0,0.97,2.0,0.1,45.61581714645757,1.6676655886617864,0.5952755905511811,0.09180069092732206,0.24724409448818893,0,51.56857305196938
65,20,200,1.0,0.99,1.0,0.1,45.62225539944386,1.6745933556170627,0.5968503937007874,0.09006201320386106,0.24881889763779524,0,51.59075933645173
149,30,100,1.0,0.95,1.0,0.1,45.662781357047194,1.5892252785147583,0.5984251968503937,0.08921471806003667,0.2417322834645669,0,51.647033325551135
209,30,200,1.0,0.99,1.0,0.1,45.71714519428722,1.7870639218663265,0.5976377952755906,0.08923209021832812,0.24803149606299207,0,51.69352314704312
190,30,200,1.0,0.95,2.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
188,30,200,1.0,0.95,1.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
192,30,200,1.0,0.95,2.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
191,30,200,1.0,0.95,2.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
207,30,200,1.0,0.99,0.5,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
194,30,200,1.0,0.97,0.5,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
158,30,100,1.0,0.97,0.5,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
159,30,100,1.0,0.97,0.5,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
160,30,100,1.0,0.97,0.5,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
156,30,100,1.0,0.95,2.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
165,30,100,1.0,0.97,2.0,0.1,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
162,30,100,1.0,0.97,1.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
163,30,100,1.0,0.97,1.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
164,30,100,1.0,0.97,1.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
