Run,K-Means,FCM,FRCM,FA-FRCM
62,0.7559236734635086,0.991263149192965,0.7827454594303128,0.6757099170763997
63,0.6885965489102694,0.991263149192965,0.7766573916986218,0.7023900108406279
64,0.7307910777437716,0.9708240881128228,0.7859123192993862,0.6757099170763997
65,0.7226286674795571,0.991263149192965,0.770553197672052,0.6732959829556024
66,0.763206496109962,0.991263149192965,0.7766573916986219,0.7104622391062964
67,0.7332079866179936,0.9744155548917158,0.7882370108174561,0.6980166536090648
68,0.7227030363151634,0.991263149192965,0.7674682218051306,0.6980166536090648
69,0.698197643870035,0.991263149192965,0.7420088729066348,0.6629764067608943
70,0.7662767547757318,0.9885949519373787,0.7674682218051305,0.6755110782948837
71,0.6895267073362429,0.991263149192965,0.6564111259535651,0.7054915827003372
72,0.7080230978643776,0.991263149192965,0.691973520310677,0.6765641410070699
73,0.7324220254501115,0.9885949519373785,0.7827454594303129,0.6732959829556024
74,0.6748672790274874,0.991263149192965,0.7766573916986218,0.6755110782948838
75,0.7187594526704205,0.991263149192965,0.6954470929143878,0.6980166536090648
76,0.73187404455617,0.991263149192965,0.7347229189407873,0.6755110782948838
77,0.6244007437509824,0.991263149192965,0.788237010817456,0.6757099170763997
78,0.757339499527484,0.991263149192965,0.770553197672052,0.7000850466347398
79,0.7316431097508661,0.991263149192965,0.7838642798497718,0.6980166536090648
80,0.7057254922590653,0.9885949519373785,0.770553197672052,0.7000850466347398
81,0.7622397012470793,0.970824088112823,0.7674682218051305,0.7000850466347398
82,0.6982430480012475,0.9744155548917158,0.6948275613722943,0.6980166536090648
83,0.7328305060650525,0.991263149192965,0.785091130788322,0.7023900108406278
84,0.5256303189374054,0.991263149192965,0.7766573916986217,0.6757099170763996
85,0.7407356784410538,0.991263149192965,0.785091130788322,0.6714034135138978
86,0.7440528416410368,0.9885949519373785,0.785091130788322,0.6765641410070699
87,0.6500036636436909,0.991263149192965,0.785091130788322,0.6980166536090648
88,0.7292164937865229,0.9704345519802151,0.7766573916986218,0.6981386184994591
89,0.7523489592433731,0.991263149192965,0.7838642798497718,0.6765641410070699
90,0.5256303189374055,0.9744155548917158,0.7766573916986218,0.7023900108406279
91,0.7650622725487877,0.991263149192965,0.7674682218051306,0.6765641410070699
92,0.7096264899600506,0.991263149192965,0.7766573916986219,0.7104622391062964
93,0.6619415057011931,0.991263149192965,0.7766573916986219,0.6980166536090648
94,0.5366917046965408,0.991263149192965,0.7815380226720049,0.7023900108406278
95,0.6885965489102693,0.9885949519373785,0.7766573916986219,0.7104622391062964
96,0.7136993970957638,0.9885949519373785,0.7210385834913082,0.5836748037132439
97,0.6580989071069051,0.991263149192965,0.7882370108174561,0.6732959829556024
98,0.7439598414550366,0.991263149192965,0.770553197672052,0.7000850466347398
99,0.7327165260391126,0.991263149192965,0.7882370108174561,0.7023900108406278
100,0.7662767547757318,0.9744492165752008,0.7674682218051306,0.7000850466347398
