combo_id,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
111,25,200,1.0,0.95,0.5,1.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
112,25,200,1.0,0.95,0.5,2.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
120,25,200,1.0,0.95,2.0,2.0,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
110,25,200,1.0,0.95,0.5,0.5,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
212,30,200,1.0,0.99,1.0,2.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
211,30,200,1.0,0.99,1.0,1.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
210,30,200,1.0,0.99,1.0,0.5,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
215,30,200,1.0,0.99,2.0,1.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
214,30,200,1.0,0.99,2.0,0.5,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
216,30,200,1.0,0.99,2.0,2.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
195,30,200,1.0,0.97,0.5,1.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
196,30,200,1.0,0.97,0.5,2.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
198,30,200,1.0,0.97,1.0,0.5,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
199,30,200,1.0,0.97,1.0,1.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
194,30,200,1.0,0.97,0.5,0.5,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
200,30,200,1.0,0.97,1.0,2.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
202,30,200,1.0,0.97,2.0,0.5,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
203,30,200,1.0,0.97,2.0,1.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
204,30,200,1.0,0.97,2.0,2.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
205,30,200,1.0,0.99,0.5,0.1,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
206,30,200,1.0,0.99,0.5,0.5,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
207,30,200,1.0,0.99,0.5,1.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
208,30,200,1.0,0.99,0.5,2.0,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
213,30,200,1.0,0.99,2.0,0.1,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
73,25,100,1.0,0.95,0.5,0.1,47.23232278795116,2.0860157002244457,0.6480314960629922,0.11631176663112855,0.1811023622047244,0,53.71263774858108
109,25,200,1.0,0.95,0.5,0.1,47.23232278795117,2.0860157002244284,0.6480314960629922,0.11631176663112855,0.1811023622047244,0,53.71263774858109
157,30,100,1.0,0.97,0.5,0.1,47.241519297827026,2.090814151479388,0.647244094488189,0.11313675618405893,0.1826771653543307,0,53.713960242708914
9,20,100,1.0,0.95,2.0,0.1,47.34646604076412,1.913242670463744,0.6503937007874016,0.10996874185989566,0.18503937007874013,0,53.850403048638135
45,20,200,1.0,0.95,2.0,0.1,47.3817053357404,1.7080292828268513,0.6480314960629922,0.10668492284922704,0.18897637795275588,0,53.86202029637032
189,30,200,1.0,0.95,2.0,0.1,47.40137751757295,2.3222626239538884,0.6480314960629922,0.1116889652062812,0.1779527559055118,0,53.88169247820287
65,20,200,1.0,0.99,1.0,0.1,47.43976279168568,1.7937199346807606,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.935825783811666
25,20,100,1.0,0.99,0.5,0.1,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
