N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
29,102,1.0,0.9777901576497963,1.3751950308380116,1.1252782029253157,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
23,261,1.0,0.9814247827356164,1.7356514906700402,0.43037504538121485,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
25,234,1.0,0.9837108402699267,1.7247073624717006,0.2691140071266815,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
26,261,1.0,0.9876162686780705,1.4178885548687628,0.3471782302460039,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
27,253,1.0,0.979151345393247,1.9032732629023346,0.31568750044622307,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
25,267,1.0,0.9824889773376214,1.8248039791866169,0.2531298397676165,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
27,278,1.0,0.9833804161830814,1.3427756332632619,0.23554803298315208,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
25,299,1.0,0.9764576264760679,0.7814723552058214,0.19548491613020944,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
28,137,1.0,0.9712856610513437,1.3962781758368925,0.5106137772178416,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
26,112,1.0,0.9690948464366846,1.0092601139132942,0.6918292986766867,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
28,271,1.0,0.9792353100308502,0.6488802896119922,0.3727349837204171,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
23,178,1.0,0.9670218517456711,1.7870805528013933,0.2994410629960927,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
23,210,1.0,0.9617659276805803,1.4412667147676137,0.3979982364419189,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
25,125,1.0,0.9507806013806581,1.683921540138701,0.8151028106674953,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
23,286,1.0,0.9804035460991054,1.5111887230133876,0.23116077805448457,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
22,300,1.0,0.9788624289550136,1.3001792841178115,1.2347218963254323,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
22,262,1.0,0.9897708521999378,1.435667091391373,0.2822567652428674,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
