Tahun,Provinsi,Timbulan Sampah Harian(ton),Sisa Makanan (%),Kayu-Ranting (%),Kertas-Karton (%),Plastik(%),Logam(%),Kain(%),Karet- Kulit (%),Kaca(%),Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton)
2019,Sumatera Utara,0.11851078369995843,0.3727299791604644,0.20825000000000002,0.5533596837944664,0.44062500000000004,0.1697799916977999,0.2494897959183673,0.1414141414141414,0.09000000000000001,0.08529819694868238,0.008337127400305311,0.001741230004875444,0.001588235294117647,0.010170870626525632,0.01182935916542474,0.00025251606579969484,0.025910667823070256
2020,Aceh,0.030059593502540012,0.3125930336409646,0.26666666666666666,0.21559468199784404,0.5125000000000001,0.4151100041511,0.8724489795918366,0.5227272727272728,0.47500000000000003,0.0957004160887656,0.027992179758429523,0.010122350428342582,0.0058823529411764705,0.027122321670735017,0.03725782414307005,0.00011234824961427099,0.022188493784330736
2020,Bali,0.12627418745908026,0.16824203632033344,0.9788333333333332,0.21415738411785842,0.427,0.2341220423412204,0.19999999999999998,0.06464646464646465,0.20550000000000002,0.08044382801664356,0.2861619218511476,0.005792491816218977,0.006069117647058822,0.019279450320947474,0.03682935916542474,0.000286755532348806,0.016948540040474126
2020,Banten,0.2412127062714157,0.5303661804108366,0.2,0.35932446999640677,0.43425,0.04151100041511,0.05612244897959183,0.0404040404040404,0.085,0.06796116504854369,0.0013926457591258471,0.2781324727787709,0.004705882352941176,0.17053159750474642,1.0,0.014042461218454217,1.0
2020,Bengkulu,0.05616460614286193,0.6885884935992854,0.16666666666666666,0.3075817463169242,0.298,0.22415940224159403,0.0760204081632653,0.1111111111111111,0.1,0.04022191400832177,0.04063462465518626,0.006605065818494183,0.007017647058823529,0.02156224572823434,0.029731743666169902,0.00016370744943793776,0.043925267418329
2020,DKI Jakarta,0.4672116262287875,0.6906073236082166,0.07291666666666667,0.058569888609414304,0.048375,0.06517227065172271,0.2846938775510204,0.11616161616161617,0.033,0.5871012482662967,0.4579340635796353,1.0,0.03705882352941176,0.2835299701654462,0.0,0.015109234598124962,0.24147152356172302
2020,Daerah Istimewa Yogyakarta,0.0752923522468232,1.0,0.04225,0.4527488321954725,0.4305,0.1394769613947696,0.0010204081632653045,0.012626262626262626,0.11100000000000002,0.025034674063800274,0.00046064436648008783,0.00494509321384626,0.0001352941176470588,0.18100759425006782,0.08867362146050671,0.003082086981084835,0.19413125180688062
2020,Gorontalo,0.04099383037595998,0.7303512950282821,0.21916666666666668,0.4168163851958318,0.461125,0.08302200083022,0.08163265306122448,0.09090909090909091,0.11000000000000001,0.06990291262135923,0.0058919628270708915,0.001741230004875444,0.0010294117647058822,0.002712232167073502,0.006333830104321909,5.777909980162509e-05,0.014165943914426138
2020,Jambi,0.06817410669483062,0.4651682048228639,0.23541666666666666,0.5982752425440172,0.4625,0.319634703196347,0.32806122448979586,0.40555555555555556,0.169,0.08183079056865464,0.017466991617343795,0.003946788011051006,0.013617647058823528,0.012544073772714947,0.017511177347242925,0.00022362651589888233,0.10198034113905753
2020,Jawa Barat,0.3138575203941678,0.662697231318845,0.16666666666666666,0.33237513474667624,0.4175,0.0846824408468244,0.09999999999999999,0.09090909090909091,0.10900000000000001,0.13730929264909847,0.21862395886338679,0.008415945023564646,0.03854411764705881,0.0496677515595335,0.09016393442622951,0.0026685384241713515,0.3766984677652501
2020,Jawa Tengah,0.22904072143024407,0.5954153021732658,0.1719166666666667,0.3657923104563421,0.43,0.1104192611041926,0.22448979591836732,0.09090909090909091,0.2,0.026352288488210817,0.16277886392244034,0.013349430037378403,0.026241176470588233,0.030597369134797943,0.10804769001490314,0.005835689079964134,0.08673026886383349
2020,Jawa Timur,0.14852497718051527,0.8084251265257517,0.06333333333333332,0.29823931009701765,0.4,0.0693233706932337,0.09489795918367346,0.09090909090909091,0.1,0.0659500693481276,0.07526714695090925,0.005200473614561327,0.008594117647058823,0.010103064822348793,0.034351713859910586,0.0004750725983689174,0.03172882335935242
2020,Kalimantan Barat,0.11078083258861368,0.681824947901161,0.08,0.2910528206970895,0.5625,0.16604400166044,0.20229591836734692,0.11616161616161617,0.1928,0.08183079056865464,0.0439219047108921,0.008009658022427042,0.013926470588235294,0.029088689991863308,0.06423248882265277,0.0006947758420590473,0.05341139057531079
2020,Kalimantan Selatan,0.038064334220624996,0.8213754093480202,0.121,0.37729069349622707,0.534,0.11290992112909921,0.1540816326530612,0.052904040404040405,0.17800000000000002,0.012482662968099861,0.04274886847532071,0.004480765212546142,0.008488235294117645,0.01388323840520749,0.03368107302533532,0.0004215734318859312,0.025440878866724487
2020,Kalimantan Tengah,0.036965175793664075,0.6143941649300386,0.11666666666666667,0.4162773984908373,0.43925000000000003,0.15857202158572023,0.20459183673469386,0.1919191919191919,0.14950000000000002,0.08938973647711511,0.02383566780042315,0.01207252803380308,0.003088235294117647,0.03080078654732845,0.01520119225037258,0.0003279498905407054,0.02211621856027754
2020,Kalimantan Timur,0.06853491739585475,0.7406966359035427,0.05908333333333333,0.49281351060007184,0.3955,0.1419676214196762,0.09132653061224488,0.05151515151515152,0.13999999999999999,0.01144244105409154,0.08805806261549587,0.012037703433705568,0.004770588235294117,0.01905343097369135,0.02257824143070045,0.0006655296310483482,0.019225209598149755
2020,Kalimantan Utara,0.044711853228897355,0.650491217624293,0.16833333333333333,0.7078692058929212,0.47875,0.049813200498132,0.09183673469387756,0.0,0.010000000000000002,0.07558945908460471,0.05322049331797852,0.004805794813456225,0.007305882352941176,0.0035089503661513426,0.025707898658718337,3.0494524895302126e-05,0.2666233015322348
2020,Kepulauan Bangka Belitung,0.04169394650443726,0.4924828818100625,0.22333333333333333,0.3192597915918074,0.30750000000000005,0.1087588210875882,0.3709183673469387,0.21313131313131312,0.08300000000000002,0.07226074895977809,0.062165564155440695,0.009808929027465,0.008620588235294118,0.03134323298074316,0.05465722801788376,0.0003402546988317922,0.051026308181555374
2020,Kepulauan Riau,0.06258990399090088,0.5775528431080678,0.22666666666666666,0.6575637800934244,0.47500000000000003,0.149439601494396,0.23469387755102036,0.1919191919191919,0.12,0.026352288488210817,0.025753233884142586,0.00619877881735658,0.005999999999999999,0.017290480065093573,0.02906110283159464,0.0006248702645212787,0.1341428158427291
2020,Lampung,0.07758624809439382,0.43167609407561774,0.3333333333333333,0.4204096298957959,0.5,0.24906600249066002,0.08163265306122448,0.1717171717171717,0.2,0.026352288488210817,0.04381477811403626,0.019037448053304852,0.010176470588235294,0.06136425278003798,0.046944858420268264,0.0009993644299021822,0.09511419485400406
2020,Maluku,0.06387783093031814,0.43911878535278354,0.23333333333333334,0.5084441250449155,0.48625,0.49813200498132004,0.40306122448979587,0.24242424242424243,0.6000000000000001,0.05755894590846047,0.030654275690297012,0.012327908434518144,0.012744117647058822,0.06390697043666939,0.08163189269746647,0.0007072589809050774,0.035920786354437705
2020,Maluku Utara,0.035897080539639005,0.6233998213754093,0.3401666666666667,0.4444843693855552,0.313375,0.13366542133665418,0.05255102040816327,0.07676767676767676,0.40299999999999997,0.07614424410540915,0.09867430836390904,0.018062359250574603,0.00904705882352941,0.03156360184431787,0.06356184798807751,0.0004199684568914416,0.011491760624457937
2020,Nusa Tenggara Barat,0.22290455003799267,0.5358737719559392,0.3833333333333333,0.12576356449874238,0.47500000000000003,0.58115400581154,0.38775510204081626,0.29292929292929293,0.4,0.005547850208044382,0.09667104100270495,0.0003482460009750888,0.008823529411764706,0.010170870626525632,0.07995529061102832,4.386931651604868e-05,0.30182133564614055
2020,Nusa Tenggara Timur,0.04996630840473881,0.5314081571896397,0.235,0.43837585339561624,0.435,0.352843503528435,0.3163265306122448,0.1994949494949495,0.265,0.1140776699029126,0.062454805966951445,0.019188354653727393,0.014335294117647055,0.040124084621643616,0.06922503725782414,0.0004707926650502785,0.051026308181555374
2020,Papua,0.016344007913940674,0.2376451324799047,0.17149999999999999,0.44915558749550843,0.5942500000000001,0.5952677459526774,0.23724489795918366,0.19595959595959594,0.25,0.03821081830790569,0.029711561637965667,0.021637684860585517,0.009694117647058824,0.02151139137510171,0.03826378539493294,0.0005414115648078203,0.07791269152934374
2020,Papua Barat,0.037223239076515764,0.3274784161952962,0.0,0.1976284584980237,0.325,0.0,0.4897959183673468,0.7474747474747475,0.0,0.2621359223300971,0.06874849353223171,0.0,0.005823529411764706,0.00745863845945213,0.01535022354694486,0.00031457509891995886,0.038233593524139936
2020,Riau,0.13520604441555836,0.2232807383149747,0.23333333333333334,0.7186489399928135,0.875,0.8302200083022,0.38775510204081626,0.494949494949495,0.4,0.06796116504854369,0.20945927850237017,0.008009658022427042,0.010020588235294116,0.015052888527257932,0.04731743666169896,0.000635570097817876,0.08499566348655681
2020,Sulawesi Barat,0.05173929873692361,0.4739505805299196,0.16958333333333334,0.7015810276679841,0.6212500000000001,0.6039850560398505,0.02551020408163265,0.02525252525252525,0.027000000000000003,0.07905686546463245,0.05968558343822813,0.006570241218396676,0.004047058823529411,0.03027529156495796,0.07667660208643816,0.0015450559280286412,0.11491760624457938
2020,Sulawesi Selatan,0.05501048979455297,0.611044953855314,0.17366666666666666,0.4114265181458857,0.36250000000000004,0.24906600249066002,0.1812615955473098,0.19106060606060604,0.17700000000000002,0.026352288488210817,0.0346018907844345,0.008218605623012095,0.008294117647058823,0.010170870626525632,0.01490312965722802,0.00020757676595398644,0.06331309627059845
2020,Sulawesi Tengah,0.06826729621363818,0.7886275677284905,0.08975,0.5289256198347108,0.292875,0.32793690327936903,0.18673469387755104,0.17575757575757575,0.1795,0.07593619972260748,0.02100216931358633,0.0007661412021451954,0.004294117647058823,0.007916327637645782,0.00838301043219076,0.00035362949045253877,0.006071118820468345
2020,Sulawesi Tenggara,0.035359448700364636,0.6497469484965763,0.16666666666666666,0.3363277039166367,0.31200000000000006,0.20506434205064342,0.18367346938775508,0.15656565656565655,0.1945,0.04022191400832177,0.04070810680521707,0.0032038632089708167,0.007647058823529411,0.009577569839978303,0.027533532041728766,0.0005446215147967995,0.033044232437120555
2020,Sulawesi Utara,0.03734271281857674,0.758038106579339,0.051166666666666666,0.47700323392023,0.47400000000000003,0.220008302200083,0.23877551020408164,0.19595959595959594,0.2315,0.09750346740638002,0.048581911674120896,0.018573120052004736,0.009352941176470588,0.030512611879576896,0.08941877794336811,0.9999999999999999,0.12836079791847355
2020,Sumatera Barat,0.044006958150737636,0.6640369157487347,0.20360185185185184,0.46298957959037007,0.48250000000000004,0.141137401411374,0.07908163265306122,0.08164983164983165,0.15,0.06831781256191796,0.04856048635474972,0.0016831890047129291,0.00906470588235294,0.005153241117439654,0.020454545454545458,0.00017886554660811717,0.03245157559988437
2020,Sumatera Selatan,0.1593684140099689,0.7158380470378088,0.09066666666666666,0.29608336327703916,0.34237500000000004,0.09298464092984642,0.11122448979591837,0.19040404040404038,0.11299999999999999,0.04029126213592232,0.1554406920378157,0.01701762124764934,0.012588235294117645,0.0489557906156767,0.01490312965722802,0.00016370744943793776,0.13041341428158426
2020,Sumatera Utara,0.0504322559987766,0.5507591545102709,0.18316666666666667,0.49586776859504134,0.41625,0.08302200083022,0.18367346938775508,0.061616161616161604,0.1,0.06796116504854369,0.011783925654141783,0.012536856035103197,0.003705882352941176,0.0251050989964741,0.019932935916542476,0.00031457509891995886,0.03440300664932062
2021,Aceh,0.024874433097093925,0.4408306043465317,0.255,0.41501976284584985,0.4105000000000001,0.377750103777501,0.5265306122448978,0.3146464646464646,0.335,0.09972260748959777,0.013926457591258469,0.004295034012026095,0.004479411764705882,0.017205722809872526,0.026080476900149033,0.00020757676595398644,0.02717548424400116
2021,Bali,0.14931589335295892,0.19575766597201547,0.7719166666666666,0.3196191160618038,0.38475,0.195101701951017,0.12551020408163266,0.06111111111111111,0.2033,0.09951456310679611,0.28490050617317014,0.00521788591461008,0.006069117647058822,0.019448964831389567,0.0367548435171386,0.00022362651589888228,0.027446516334200644
2021,Banten,0.2857620752111102,0.634340577552843,0.2,0.36378608216552877,0.4274895833333333,0.11872146118721462,0.21306122448979592,0.07070707070707072,0.09250000000000001,0.06796116504854369,0.48660247998071726,0.03447345204652566,0.009508823529411764,0.17053159750474642,0.3272727272727273,0.004711136600491765,0.8127108027368218
2021,Bengkulu,0.04289107339988818,0.669842214944924,0.5833333333333334,0.25152712899748475,0.2,0.33208800332088,0.03061224489795918,0.1111111111111111,0.05,0.04022191400832177,0.004552880366372961,0.006605065818494183,0.007017647058823529,0.02156224572823434,0.029731743666169902,0.00016370744943793776,0.04267851980341139
2021,DKI Jakarta,0.9340648312313922,0.7423340279845191,0.053,0.6194753862738052,0.57375,0.0896637608966376,0.07142857142857142,0.0606060606060606,0.148,0.03467406380027739,0.022175205549157716,0.5,0.03705882352941176,0.2835299701654462,0.0,0.015109234598124962,0.1659439144261347
2021,Daerah Istimewa Yogyakarta,0.11242957022905506,0.873697529026496,0.18183333333333335,0.33740567732662596,0.350125,0.157741801577418,0.024999999999999998,0.003030303030303029,0.5885,0.11400832177531206,0.09698170813358686,0.00494509321384626,0.009311764705882353,0.2455587198264172,0.28166915052160957,0.00010806831629563211,0.025874530211043655
2021,Gorontalo,0.05935455505588983,0.3125930336409646,0.16666666666666666,0.35932446999640677,0.75,0.66417600664176,0.4897959183673468,0.696969696969697,0.9,0.07073509015256588,0.03535177696242535,0.03482460009750888,0.9999999999999999,0.07119609438567942,0.0745156482861401,0.0004215734318859312,0.0199479618386817
2021,Jambi,0.08685263152864264,0.5954153021732658,0.08333333333333333,0.3952569169960474,0.14750000000000002,0.149439601494396,0.08163265306122448,0.494949494949495,0.1,0.07642163661581138,0.03213797905675032,0.005688018015926451,0.01764705882352941,0.016951451044209385,0.04672131147540984,0.000399103781963077,0.5247904018502457
2021,Jawa Barat,0.3138575203941678,0.662697231318845,0.10272916666666666,0.4714337046352856,0.4175,0.074719800747198,0.23469387755102036,0.059595959595959584,0.1,0.09902912621359224,0.25986769865288306,0.05339772014951361,0.0558235294117647,0.19663683211282887,0.2146050670640835,0.0024545417582394068,0.3379589476727378
2021,Jawa Tengah,0.23089973285671278,0.5358737719559392,0.15833333333333333,0.3657923104563421,0.4475,0.1012868410128684,0.18367346938775508,0.09090909090909091,0.1795,0.06712898751733702,0.161836149870109,0.024028974067281127,0.02370882352941176,0.06026240846216436,0.10890461997019375,0.001491556761545655,0.1899392888117953
2021,Jawa Timur,0.16234569966212828,0.7271509377791009,0.06666666666666667,0.29823931009701765,0.325,0.0892486508924865,0.18367346938775508,0.12015151515151513,0.1,0.08696255201109568,0.07724898899274217,0.0015322824042903907,0.00864705882352941,0.004746406292378628,0.03725782414307005,0.00047828254835789654,0.11751951431049437
2021,Kalimantan Barat,0.11607351936191464,0.7160613277761239,0.16008333333333333,0.340100610851599,0.40125000000000005,0.024906600249066,0.08163265306122448,0.08080808080808081,0.248,0.18162274618585297,0.276429470526795,0.0013465512037703436,0.011105882352941175,0.02722403037700027,0.032600596125186294,0.00170501843581277,0.028404163052905468
2021,Kalimantan Selatan,0.040291324772641475,0.7478416195296219,0.07,0.37729069349622707,0.3655,0.11290992112909921,0.08673469387755102,0.07171717171717172,0.147,0.026352288488210817,0.040172473820937894,0.0082418220230771,0.011047058823529412,0.022782750203417412,0.03509687034277199,0.0004215734318859312,0.018213356461405032
2021,Kalimantan Tengah,0.03080033070331803,0.4465614766299494,0.2,0.4782608695652174,0.625,0.16604400166044,0.22551020408163264,0.2101010101010101,0.17900000000000002,0.05409153952843273,0.0408152334020729,0.008764191024539736,0.004705882352941176,0.02223182804448061,0.021013412816691505,0.00014594572616558637,0.1527175484244001
2021,Kalimantan Timur,0.09328987675088769,0.6866626972313189,0.1,0.37477542220625226,0.45,0.16604400166044,0.08163265306122448,0.05757575757575758,0.17500000000000002,0.011789181692094312,0.07656873510270763,0.011747498432892994,0.006064705882352941,0.019426362896663957,0.03736959761549926,0.0006655296310483482,0.04163052905464007
2021,Kalimantan Utara,0.011851795212448212,0.6906817505209883,0.13666666666666666,0.8408192597915918,0.5325000000000001,0.016604400166044,0.0,0.0,0.010000000000000002,0.0,0.012041029486595784,0.0006732756018851717,0.0009941176470588235,0.004665039327366423,0.006631892697466469,1.8189716604215307e-05,0.0
2021,Kepulauan Bangka Belitung,0.030661741162527303,0.5931824947901161,0.2326666666666667,0.25871361839741286,0.36000000000000004,0.2797841427978414,0.2959183673469387,0.1919191919191919,0.49900000000000005,0.0929264909847434,0.048338198666273875,0.009704455227172474,0.007598529411764705,0.022053837808516413,0.03204172876304024,0.0006569697644110704,0.10884648742411103
2021,Kepulauan Riau,0.048575634047149124,0.4514736528728788,0.2033333333333333,0.8604024434063959,0.48125,0.195101701951017,0.37499999999999994,0.29797979797979796,0.21000000000000002,0.038834951456310676,0.049658533972522026,0.013813758038678523,0.008470588235294117,0.04644697586113372,0.15815946348733234,0.0017446078190101796,0.025513154090777684
2021,Lampung,0.10942361087880106,0.6013694551949985,0.31666666666666665,0.3205174272367948,0.42000000000000004,0.33208800332088,0.23469387755102036,0.1919191919191919,0.22999999999999998,0.017198335644937588,0.14847746324218644,0.009750888027302486,0.010176470588235294,0.06136425278003798,0.046944858420268264,0.0005285717648519035,0.1211332755131541
