Tahun,Provinsi,u_cluster_0,u_cluster_1,u_cluster_2,u_cluster_3,label
2019,Aceh,0.19294916874769272,0.4326245532493529,0.1844419208171638,0.18998435718579054,1
2019,Bali,0.25287101619164665,0.2487322142009436,0.24736308170688723,0.25103368790052255,0
2019,Banten,0.2545143741715872,0.23734831726040076,0.2538234888737922,0.25431381969421996,0
2019,Bengkulu,0.26176500524521384,0.21922428057149548,0.2583456963291958,0.26066501785409485,0
2019,DKI Jakarta,0.2565747453219413,0.22967314548431667,0.25700863939198626,0.25674346980175583,2
2019,Daerah Istimewa Yogyakarta,0.27869573438979284,0.147610160160929,0.2908781712986939,0.28281593415058426,2
2019,Gorontalo,0.2880134172152232,0.1379184543846354,0.28637153508601904,0.28769659331412234,0
2019,Jambi,0.2321691193668812,0.3185347733287099,0.22096905244413215,0.2283270548602768,1
2019,Jawa Barat,0.26776707853259285,0.19365449022751208,0.2699814548316144,0.2685969764082806,2
2019,Jawa Tengah,0.2887940024318151,0.09459048729711084,0.318217666097934,0.2983978441731401,2
2019,Jawa Timur,0.2884062046960365,0.09301366634608751,0.31996353970119334,0.2986165892566826,2
2019,Kalimantan Barat,0.2902207669401388,0.13307800734104,0.28718069736955865,0.2895205283492625,0
2019,Kalimantan Selatan,0.2878151943689886,0.09860615027417137,0.3164582975322958,0.2971203578245443,2
2019,Kalimantan Tengah,0.294809754198213,0.07648811495572538,0.32410939236001723,0.3045927384860444,2
2019,Kalimantan Timur,0.29136850154375493,0.08996700273626351,0.318345877658484,0.30031861806149757,2
2019,Kalimantan Utara,0.280735550897727,0.14246474435551817,0.29217504139782763,0.28462466334892716,2
2019,Kepulauan Bangka Belitung,0.21513265336753257,0.36494539565442574,0.2074467910139577,0.21247515996408392,1
2019,Kepulauan Riau,0.2933224749402076,0.1444352787380492,0.2749543840278166,0.28728786229392667,0
2019,Lampung,0.26685471068464783,0.19883153991091168,0.2672476533120981,0.26706609609234233,2
2019,Maluku,0.28000888751825354,0.18693381710527526,0.2598947240125842,0.273162571363887,0
2019,Maluku Utara,0.2656324943003711,0.20744300806527752,0.2623273933899761,0.26459710424437516,0
