Tahun,Provinsi,u_cluster_0,u_cluster_1,u_cluster_2,u_cluster_3,label
2019,Aceh,0.18644891009993855,0.1903821310166158,0.19037571695270147,0.43279324193074414,3
2019,Bali,0.24872778687676544,0.2512852145740041,0.25128117012073264,0.24870582842849787,1
2019,Banten,0.25400811713668214,0.2543321280790933,0.2543316614353562,0.2373280933488684,1
2019,Bengkulu,0.25921318642692504,0.2608057771008915,0.2608033205231436,0.21917771594903981,1
2019,DKI Jakarta,0.25691447939346035,0.2567159197568769,0.25671627039917216,0.22965333045049063,0
2019,Daerah Istimewa Yogyakarta,0.28790489217589843,0.28225678889766226,0.28226580711141774,0.14757251181502154,0
2019,Gorontalo,0.286874550810004,0.28766319110508265,0.28766229681483024,0.1377999612700831,1
2019,Jambi,0.2236898395085325,0.2288779437150324,0.22886957703867114,0.31856263973776405,3
2019,Jawa Barat,0.2694762935034004,0.2684586669848907,0.26846041576300617,0.19360462374870274,0
2019,Jawa Tengah,0.3109104546290662,0.29723317464800636,0.2972544806686202,0.09460189005430722,0
2019,Jawa Timur,0.3120959211142287,0.29742014968306607,0.2974428737970057,0.0930410554056996,0
2019,Kalimantan Barat,0.2880519570138297,0.28949926227060063,0.2894974534550292,0.13295132726054043,1
2019,Kalimantan Selatan,0.3093304549071556,0.2960135925077807,0.2960342699290153,0.09862168265604834,0
2019,Kalimantan Tengah,0.3169111734638802,0.30330473478521175,0.30332626553471975,0.07645782621618825,0
2019,Kalimantan Timur,0.3116962669949573,0.299167409336553,0.29918714746545993,0.08994917620302981,0
2019,Kalimantan Utara,0.2893917177967848,0.2840902112105056,0.28409870685716365,0.14241936413554596,0
2019,Kepulauan Bangka Belitung,0.20928671940906066,0.2128432075557568,0.21283744013296602,0.3650326329022165,3
2019,Kepulauan Riau,0.27952165026077164,0.2880735787931464,0.288060194515834,0.14434457643024798,1
2019,Lampung,0.26718840135151917,0.2670154347730794,0.26701583104038645,0.19878033283501503,0
2019,Maluku,0.26482382839967405,0.27415683780546585,0.2741418679259085,0.1868774658689516,1
2019,Maluku Utara,0.26318160470375085,0.2647237762564817,0.26472143997243985,0.20737317906732758,1
2019,Nusa Tenggara Barat,0.2707810263197625,0.26990278723735406,0.2699043141423721,0.18941187230051126,0
2019,Nusa Tenggara Timur,0.10648347632482985,0.1116829942207916,0.11167434045356053,0.6701591890008181,3
