iterasi,objective_value
1,54.692309887636796
2,46.67281230099164
3,45.39747914457799
4,45.85067228241181
5,45.27985675902055
6,47.07940611981101
7,46.99048999800901
8,47.186171218598304
9,47.11258254994061
10,47.18104202563967
11,47.02459130828789
12,47.00288040851332
13,46.960790761464125
14,46.731181580765146
15,46.38505991456791
16,46.39506425859209
17,46.47757115312873
18,46.475554315113456
19,46.368660600901414
20,46.69931034702138
21,46.27583155704954
22,46.06986563974373
23,46.332688983897484
24,45.66598679117801
25,45.49838467319316
26,46.18474475161534
27,45.799354986354814
28,45.14538973340404
29,45.17354106637674
30,45.23152136553128
31,45.50995218895364
32,45.374975203837025
33,45.37326586427717
34,45.37324788021796
35,45.37324759111023
36,45.3732475863484
