iterasi,objective_value
1,40.561616691809334
2,34.78140774725662
3,33.28013921471666
4,36.37260904157036
5,36.74818844972307
6,36.31636977224139
7,36.31896158073661
8,35.9909546386165
9,35.967970148400724
10,35.716660029196056
11,35.33614384746568
12,35.00057502779723
13,35.15706133960049
14,34.97177991955836
15,34.41655883323885
16,33.96231449031387
17,33.87687658499415
18,33.79244834531392
19,33.729902914561244
20,33.728401713550184
21,33.7282298301928
22,33.728128882515335
23,33.728063720570375
24,33.72801965219263
25,33.727988771705874
26,33.72796656985528
27,33.727950327808166
28,33.72793831317352
29,33.72792936597273
30,33.727922677858366
31,33.72791766881628
32,33.727913914366134
33,33.72791109995617
34,33.72790899077212
35,33.7279074108212
36,33.72790622794733
37,33.727905342850455
38,33.72790468092621
39,33.72790418615235
40,33.72790381648954
41,33.7279035404152
42,33.72790333431055
43,33.72790318049154
44,33.727903065726395
45,33.72790298012053
46,33.72790291627887
47,33.72790286867695
48,33.72790283318949
49,33.72790280673709
50,33.72790278702182
51,33.72790277232933
52,33.727902761380975
