iterasi,objective_value
1,42.492949549931595
2,38.26054370864743
3,40.407360696792644
4,38.90028353766702
5,39.38303385607107
6,41.653041565208795
7,43.9450235456125
8,44.907903270362795
9,45.54510544198982
10,45.81122706680014
11,45.8467754279114
12,45.509988253495706
13,45.1539309379434
14,45.724341317883784
15,45.25699134324829
16,45.718581795596506
17,45.26032327922971
18,45.27068920505969
19,45.23727315296396
20,45.510452942349545
21,45.37499665471644
22,45.37326623100881
23,45.373247886286194
24,45.373247591210585
25,45.37324758635006
