iterasi,objective_value
1,66.48316821915597
2,42.08961788784377
3,39.893449332916866
4,42.1709007962624
5,44.66542994362553
6,46.84076803611213
7,46.775047363384104
8,47.23473385329175
9,47.1835157796086
10,47.04702723772976
11,47.037350437966836
12,46.963438987286224
13,46.81587948904187
14,46.43478841169952
15,46.401267450545866
16,46.47922258079144
17,46.47601245272839
18,46.36883038987193
19,46.699385271944564
20,46.27585331054011
21,46.069874256435085
22,46.33269313093632
23,45.66598857533526
24,45.498385282284396
25,46.184744886507204
26,45.79935500781899
27,45.14538973590311
28,45.17354106650678
29,45.23152136554536
30,45.50995218895493
31,45.374975203837074
32,45.37326586427718
33,45.37324788021796
34,45.37324759111023
35,45.3732475863484
