Tahun,Provinsi,u_cluster_0,u_cluster_1,u_cluster_2,u_cluster_3,label
2019,Aceh,0.19349293952838062,0.4326408099964594,0.18866965918143386,0.18519659129372612,1
2019,Bali,0.25319834269715147,0.2487301070183847,0.2501907005275676,0.24788084975689628,0
2019,Banten,0.2545454117146485,0.23734628204425567,0.2542101331732345,0.25389817306786133,0
2019,Bengkulu,0.2619548551664526,0.2192200004454195,0.2601446601283378,0.25868048425979007,0
2019,DKI Jakarta,0.25654118735997145,0.22967121538648283,0.25681174240507015,0.2569758548484755,3
2019,Daerah Istimewa Yogyakarta,0.2779547447558274,0.14760662194632304,0.2846859072398334,0.28975272605801616,3
2019,Gorontalo,0.2880330786239124,0.137906108864884,0.2874604823516467,0.28660033015955694,0
2019,Jambi,0.23286957446186018,0.31853848808505675,0.22660505390051944,0.22198688355256363,1
2019,Jawa Barat,0.2676051841325032,0.19364939778162354,0.26894231415032765,0.26980310393554546,3
2019,Jawa Tengah,0.2871238559051174,0.09459375902770259,0.3028933466241443,0.31538903844303584,3
2019,Jawa Timur,0.286646448580353,0.09301951483695539,0.30343287807270086,0.3169011585099908,3
2019,Kalimantan Barat,0.29029427815491937,0.13306495370205138,0.2890745363276479,0.2875662318153814,0
2019,Kalimantan Selatan,0.2862049040268797,0.09861034479496276,0.3014940907162466,0.3136906604619109,3
2019,Kalimantan Tengah,0.29306951607659204,0.07648484077534702,0.3090822949138689,0.3213633482341921,3
2019,Kalimantan Timur,0.2897866656063754,0.08996585943386756,0.304448867134062,0.3157986078256951,3
2019,Kalimantan Utara,0.28003292099429344,0.14246033155501367,0.28638194574732434,0.2911248017033685,3
2019,Kepulauan Bangka Belitung,0.2156185669311719,0.3649539760582313,0.211290452929746,0.20813700408085076,1
2019,Kepulauan Riau,0.29438254842893413,0.14442950465921886,0.284480526482529,0.276707420429318,0
2019,Lampung,0.2668046923910306,0.19882649633440602,0.267131880426935,0.2672369308476284,3
2019,Maluku,0.28125214317909114,0.1869311639282387,0.270075598635379,0.2617410942572912,0
2019,Maluku Utara,0.2658070387174754,0.2074360351493242,0.2640964377565597,0.26266048837664063,0
2019,Nusa Tenggara Barat,0.26915281492620297,0.1894622433605241,0.2703246961906272,0.27106024552264574,3
2019,Nusa Tenggara Timur,0.11590590332262272,0.6699084780221586,0.1093523426889312,0.10483327596628746,1
2019,Papua,0.23643335545688912,0.2985528609618906,0.23357176094916085,0.2314420226320594,1
2019,Papua Barat,0.24445724494181073,0.2709140579440881,0.24289936983009958,0.24172932728400162,1
2019,Riau,0.2442121566082185,0.2783376296324623,0.24023161563732442,0.23721859812199478,1
2019,Sulawesi Barat,0.27460823334293727,0.16252496224058077,0.27958255071970145,0.2832842536967805,3
2019,Sulawesi Selatan,0.30476170598817154,0.06378025694363514,0.313223787646268,0.3182342494219253,3
2019,Sulawesi Tengah,0.22304195925832176,0.3496824659412419,0.21614186926352016,0.21113370553691616,1
2019,Sulawesi Tenggara,0.2746815904382055,0.1810845254793342,0.27289991373954964,0.27133397034291074,0
2019,Sulawesi Utara,0.2802215001771296,0.15283406878525843,0.28268085001879734,0.2842635810188145,3
2019,Sumatera Barat,0.2913294108619827,0.0837705249702136,0.306556950557984,0.31834311360981976,3
2019,Sumatera Selatan,0.27417333438636504,0.1677056841267697,0.2777698925550414,0.28035108893182387,3
2019,Sumatera Utara,0.2678239856659663,0.2111159258440794,0.2625703775064078,0.25848971098354645,0
2020,Aceh,0.21280567768185696,0.37156747139749846,0.20914160980384933,0.2064852411167953,1
2020,Bali,0.2440690593073401,0.2747473125573657,0.2415412137000558,0.23964241443523845,1
2020,Banten,0.2577770268524972,0.2261412566028935,0.257993388456393,0.25808832808821625,3
2020,Bengkulu,0.2901536775901583,0.09135375994813509,0.3039313682634987,0.31456119419820794,3
2020,DKI Jakarta,0.25784581348009256,0.22483213667651808,0.2584560925953449,0.25886595724804445,3
2020,Daerah Istimewa Yogyakarta,0.28036049340692676,0.13360774818343413,0.28949556535893783,0.2965361930507012,3
2020,Gorontalo,0.28864750189832566,0.09019647266454797,0.30435186424167404,0.31680416119545235,3
2020,Jambi,0.19988993222803184,0.4202708608198417,0.19254983053483796,0.18728937641728843,1
2020,Jawa Barat,0.28490597023643643,0.12944657479403363,0.2907596873197327,0.29488776764979724,3
2020,Jawa Tengah,0.297148941463717,0.07958148495759648,0.30791064811044333,0.31535892546824323,3
2020,Jawa Timur,0.28591294353708235,0.09925343139566302,0.30128491590534323,0.31354870916191147,3
2020,Kalimantan Barat,0.2910875833328076,0.09022932852481416,0.30431180134592273,0.3143712867964555,3
2020,Kalimantan Selatan,0.2859215766496311,0.1008361435529023,0.30072731051584933,0.3125149692816172,3
2020,Kalimantan Tengah,0.29777720201800173,0.0746237170452285,0.30959050688016093,0.3180085740566088,3
2020,Kalimantan Timur,0.2873337053961043,0.0923445641918769,0.3036552347456362,0.3166664956663826,3
2020,Kalimantan Utara,0.28099287488207053,0.1415418641717745,0.2866637791447187,0.2908014818014362,3
2020,Kepulauan Bangka Belitung,0.2761019409703453,0.17940102642563724,0.27339875080470755,0.2710982817993099,0
2020,Kepulauan Riau,0.28345369280226923,0.15253395622383611,0.2825529622824225,0.2814593886914722,0
2020,Lampung,0.27801397173196984,0.1943969057758925,0.26766501206879106,0.25992411042334657,0
2020,Maluku,0.1882331621844208,0.4488153818794558,0.1832626405996442,0.17968881533647918,1
2020,Maluku Utara,0.2809890943550546,0.15090527316421462,0.283310298664769,0.28479533381596184,3
2020,Nusa Tenggara Barat,0.2236808229034849,0.34138177654282487,0.21913891479014097,0.21579848576354932,1
2020,Nusa Tenggara Timur,0.18980889439279414,0.4651805558500439,0.17692344335915924,0.16808710639800267,1
2020,Papua,0.19495821210934525,0.42997414499725295,0.18949861110810304,0.1855690317852987,1
2020,Papua Barat,0.24500510237047407,0.26989161108058024,0.24322397865214343,0.24187930789680226,1
2020,Riau,0.21698826829624854,0.35878891007265673,0.21341435123433783,0.21080847039675688,1
2020,Sulawesi Barat,0.2547259283254176,0.24041848340747687,0.2530840425895551,0.2517715456775504,0
2020,Sulawesi Selatan,0.3058197317804049,0.07000719446249928,0.31087659379537813,0.31329647996171767,3
2020,Sulawesi Tengah,0.28118292251662663,0.1395639928252882,0.287356006022516,0.2918970786355692,3
2020,Sulawesi Tenggara,0.2950647317207781,0.08454290090780861,0.30616612360127793,0.3142262437701354,3
2020,Sulawesi Utara,0.25611453411241875,0.23048719536665158,0.256551885984932,0.2568463845359977,3
2020,Sumatera Barat,0.29205302038151965,0.07301150031620002,0.31028553183392904,0.3246499474683513,3
2020,Sumatera Selatan,0.2898151943802986,0.08885403805276762,0.30483438702868093,0.3164963805382528,3
2020,Sumatera Utara,0.2926057770823809,0.09747047285471047,0.30168459267097675,0.3082391573919319,3
2021,Aceh,0.16105179288391475,0.5316881446299456,0.15557525198345196,0.1516848105026877,1
2021,Bali,0.24772872532236043,0.264909007752564,0.24479322658277106,0.24256904034230456,1
2021,Banten,0.26442219870935363,0.2052554452348015,0.2650077015825158,0.2653146544733291,3
2021,Bengkulu,0.26873768789298125,0.1918731376455665,0.26947736808893974,0.2699118063725125,3
2021,DKI Jakarta,0.2616162422528659,0.21156382116074082,0.26294334246141554,0.2638765941249777,3
2021,Daerah Istimewa Yogyakarta,0.2702321512361636,0.18060656662201885,0.2734203111191423,0.2757409710226752,3
2021,Gorontalo,0.23566502836930633,0.29821473047037567,0.23376051617504992,0.23235972498526808,1
2021,Jambi,0.265802037818356,0.20227927764877796,0.2659688067725034,0.2659498777603627,2
2021,Jawa Barat,0.2808850223712828,0.14620832001660977,0.28503502535711545,0.28787163225499196,3
