Tahun,Provinsi,u_cluster_0,u_cluster_1,u_cluster_2,u_cluster_3,label
2019,Aceh,0.43246592462191785,0.1930533824009954,0.18277074586918315,0.19170994710790354,0
2019,Bali,0.24875637394464128,0.2529340491854614,0.2461958190005155,0.2521137578693818,1
2019,Banten,0.2373674363086051,0.2545313722367473,0.2536549648871264,0.25444622656752114,1
2019,Bengkulu,0.21926777121691998,0.26181374048440137,0.2575896586219462,0.26132882967673243,1
2019,DKI Jakarta,0.2296918232790839,0.25657421419123816,0.25708077027977044,0.25665319224990746,2
2019,Daerah Istimewa Yogyakarta,0.14764556700352968,0.2785517959357838,0.2934022321689443,0.28040040489174217,2
2019,Gorontalo,0.13803126868451185,0.2881073729534303,0.28586099365449014,0.2880003647075677,1
2019,Jambi,0.3185070866867559,0.23227244601918945,0.21867923716917378,0.2305412301248808,0
2019,Jawa Barat,0.19370182605620143,0.2677661382170306,0.27038170651485305,0.26815032921191495,2
2019,Jawa Tengah,0.09457659700142597,0.2883099657128202,0.32454426782678875,0.29256916945896516,2
2019,Jawa Timur,0.09298304698539575,0.28784598248139703,0.32680933804829904,0.2923616324849082,2
2019,Kalimantan Barat,0.13319827364696565,0.29036976392442165,0.2863280467143937,0.29010391571421895,1
2019,Kalimantan Selatan,0.09858748972689416,0.2873222653811436,0.32264707748043886,0.2914431674115235,2
2019,Kalimantan Tengah,0.07651756123998153,0.29442961447698546,0.33025468324960955,0.29879814103342345,2
2019,Kalimantan Timur,0.08998317508667014,0.2909891740245993,0.3240488090251925,0.29497884186353807,2
2019,Kalimantan Utara,0.14250763030878796,0.28060700538851785,0.29453050393673935,0.2823548603659548,2
2019,Kepulauan Bangka Belitung,0.3648631257092953,0.21521594072140404,0.20590595935469067,0.21401497421461002,0
2019,Kepulauan Riau,0.1445158719587508,0.29356476856564734,0.27103048772301375,0.2908888717525881,1
2019,Lampung,0.19887986209471467,0.26687157686586643,0.26727050313645706,0.26697805790296186,2
2019,Maluku,0.18698283334729615,0.2801781581502812,0.25573451430108873,0.27710449420133393,1
2019,Maluku Utara,0.20750904118505362,0.26568527808868886,0.2615726606377555,0.26523302008850197,1
2019,Nusa Tenggara Barat,0.18952104908607684,0.269296904963271,0.27154618181858825,0.26963586413206403,2
2019,Nusa Tenggara Timur,0.6696207125712377,0.11524859248906037,0.1017314774230531,0.1133992175166488,0
2019,Papua,0.29852576519906654,0.23617360102656854,0.22991579525757702,0.2353848385167879,0
2019,Papua Barat,0.2709046452677912,0.2443180774832525,0.2408873027927006,0.24388997445625574,0
2019,Riau,0.2783413360076137,0.243855719804956,0.23503812072544267,0.24276482346198758,0
2019,Sulawesi Barat,0.16256898595651786,0.275061037416785,0.28593780210793335,0.27643217451876373,2
2019,Sulawesi Selatan,0.06391666179301282,0.30603228297101465,0.3215417519383606,0.308509303297612,2
2019,Sulawesi Tengah,0.34961700049697686,0.22236429228869242,0.20757065524789026,0.22044805196644043,0
2019,Sulawesi Tenggara,0.18117120980939383,0.27457761596519675,0.2701359445380874,0.27411522968732194,1
2019,Sulawesi Utara,0.15293542067699817,0.2805180621429784,0.28532238588658276,0.28122413129344065,2
2019,Sumatera Barat,0.08379115968841552,0.2925789954307543,0.3269075053871303,0.2967223394936999,2
2019,Sumatera Selatan,0.16776004811842762,0.27453080231312993,0.2821759658220198,0.2755331837464227,2
2019,Sumatera Utara,0.21117874521515292,0.2673727486458403,0.2555025160037947,0.2659459901352121,1
2020,Aceh,0.37146052337329477,0.21247006846522043,0.20461775191637652,0.21145165624510825,0
2020,Bali,0.27474399134548416,0.24383921410814494,0.23827217756285032,0.2431446169835206,0
2020,Banten,0.22616792352215015,0.2578143396821727,0.2581360375106425,0.2578816992850346,2
2020,Bengkulu,0.09137762867171659,0.29129416593636775,0.32228062455644196,0.2950475808354737,2
2020,DKI Jakarta,0.22485681446322658,0.257912343959632,0.2591451254678801,0.25808571610926134,2
2020,Daerah Istimewa Yogyakarta,0.13362705237019146,0.28111598393603127,0.30165081003565747,0.28360615365811975,2
2020,Gorontalo,0.0901872659566431,0.2898226633224923,0.3259266069902933,0.2940634637305713,2
2020,Jambi,0.4201267616380891,0.19916854780990653,0.18358277086711924,0.19712191968488518,0
2020,Jawa Barat,0.12952239429478307,0.2855226255497744,0.2977930640874627,0.2871619160679798,2
2020,Jawa Tengah,0.07967982113501557,0.29836221919174666,0.32056911087675916,0.3013888487964786,2
2020,Jawa Timur,0.09922739260300986,0.28703673781209027,0.32255602487831525,0.2911798447065846,2
2020,Kalimantan Barat,0.09027539713955171,0.2922362415572432,0.3216345947734364,0.2958537665297687,2
2020,Kalimantan Selatan,0.10081945898702815,0.287011904647927,0.3211637517805045,0.2910048845845404,2
2020,Kalimantan Tengah,0.07471552632870113,0.29901786883893733,0.3239537268487022,0.3023128779836593,2
2020,Kalimantan Timur,0.09232070787604667,0.288531456648826,0.3262167262315861,0.2929311092435412,2
2020,Kalimantan Utara,0.14159988470477755,0.281539560115017,0.29374851039730326,0.2831120447829022,2
2020,Kepulauan Bangka Belitung,0.17948928513613638,0.27592918989599907,0.2693627161048253,0.27521880886303923,1
2020,Kepulauan Riau,0.15264135257292924,0.28349810073904874,0.28056090848731646,0.28329963820070564,1
2020,Lampung,0.1944433010188306,0.27703007662844165,0.25434028868478276,0.274186333667945,1
2020,Maluku,0.44863345308132935,0.18777887339923843,0.1771939474106808,0.18639372610875138,0
2020,Maluku Utara,0.15099367379307618,0.28127359994507606,0.2857912748919677,0.28194145136988,2
2020,Nusa Tenggara Barat,0.3413280351828286,0.2232561535525454,0.21341612602758492,0.22199968523704097,0
2020,Nusa Tenggara Timur,0.46496166624077484,0.18837335726387563,0.1619304479319192,0.1847345285634303,0
2020,Papua,0.42981127564532706,0.19444787985720402,0.18281368532046388,0.19292715917700504,0
2020,Papua Barat,0.2698873558423339,0.2448465703661577,0.2409081516698824,0.24435792212162594,0
2020,Riau,0.3586990312562101,0.2166618556058195,0.20896886357330427,0.21567024956466613,0
2020,Sulawesi Barat,0.24045096806267688,0.25459614200050096,0.2507986689464089,0.2541542209904133,1
2020,Sulawesi Selatan,0.07015413389938606,0.3067806593663674,0.3147367568883294,0.3083284498459171,2
2020,Sulawesi Tengah,0.13962753206527145,0.28176437918602987,0.29513657080118805,0.2834715179475106,2
2020,Sulawesi Tenggara,0.08462246476293882,0.2961693954758108,0.3199580857493785,0.29925005401187194,2
2020,Sulawesi Utara,0.23050793389363416,0.2561609397324104,0.2570460458155944,0.256285080558361,2
2020,Sumatera Barat,0.07301294988338428,0.2934575904217201,0.3351400338031132,0.2983894258917824,2
2020,Sumatera Selatan,0.08886556457696343,0.2910340809506716,0.3249833387482851,0.2951170157240798,2
2020,Sumatera Utara,0.09754740469033042,0.29351768812747964,0.3128928975457072,0.2960420096364827,2
2021,Aceh,0.5314090954872214,0.16055978344426666,0.14900330084910673,0.15902782021940523,0
2021,Bali,0.26491865629827444,0.24746455348199217,0.24095650746952157,0.24666028275021173,0
2021,Banten,0.20530304345137967,0.26451189381654616,0.26549678038463304,0.26468828234744113,2
2021,Bengkulu,0.191931037557474,0.2688330063402653,0.2701853501068033,0.2690506059954574,2
2021,DKI Jakarta,0.21159777491427237,0.26175126669377485,0.2645276769802846,0.26212328141166813,2
2021,Daerah Istimewa Yogyakarta,0.18065591100202588,0.2705362094383251,0.27738703183665103,0.2714208477229979,2
2021,Gorontalo,0.29818148183880977,0.23549095257209968,0.23136360635119926,0.23496395923789132,0
2021,Jambi,0.20233105172865457,0.26585615910688243,0.2658938029259041,0.2659189862385589,3
2021,Jawa Barat,0.14628627740868125,0.28134973423122267,0.2898417048026957,0.2825222835574004,2
2021,Jawa Tengah,0.08927767019623076,0.2987647353870851,0.3112786880064038,0.30067890641028033,2
2021,Jawa Timur,0.09149113150475859,0.2898740272598125,0.32462484534337593,0.29400999589205296,2
2021,Kalimantan Barat,0.11154268122051285,0.28747955761512073,0.31064581673735403,0.29033194442701243,2
2021,Kalimantan Selatan,0.09112401697323028,0.2883301961408259,0.327661552543785,0.2928842343421589,2
2021,Kalimantan Tengah,0.2220826460771936,0.2664210532532982,0.24745124835722546,0.26404505231228276,1
2021,Kalimantan Timur,0.07015699211257796,0.290707035328253,0.3425337292281924,0.2966022433309766,2
2021,Kalimantan Utara,0.16680693408651537,0.27397825140748927,0.28398047547713645,0.2752343390288589,2
2021,Kepulauan Bangka Belitung,0.27713488770383665,0.2450784256776733,0.23408629763703487,0.24370038898145513,0
2021,Kepulauan Riau,0.2891593165181175,0.23998822667872374,0.23187545556633968,0.23897700123681911,0
2021,Lampung,0.16697988627027896,0.28823865687251216,0.2600572183683315,0.2847242384888774,1
2021,Maluku,0.4998056117307873,0.17089421344807618,0.15986388164199533,0.16943629317914127,0
2021,Maluku Utara,0.2463026993835222,0.2535572557977322,0.24733933304074895,0.2528007117779966,1
2021,Nusa Tenggara Barat,0.28100420338475135,0.24392332756843954,0.23256201864268533,0.24251045040412386,0
2021,Nusa Tenggara Timur,0.30037279666519034,0.23941692696187944,0.22289710783891567,0.23731316853401455,0
2021,Papua,0.3108957503229822,0.24012377379009267,0.21253817990529283,0.23644229598163224,0
2021,Papua Barat,0.345152965720755,0.2208933749809954,0.21395310482929167,0.22000055446895792,0
2021,Riau,0.11808538178520837,0.28587438442258245,0.3075097290113652,0.2885305047808439,2
2021,Sulawesi Barat,0.1689827147018669,0.2759958041447173,0.27859869556829625,0.2764227855851195,2
2021,Sulawesi Selatan,0.08654843119014388,0.30314131463226596,0.30633227236334143,0.3039779818142488,2
2021,Sulawesi Tengah,0.3420912190745103,0.22305495158798802,0.21307484455793652,0.22177898477956517,0
2021,Sulawesi Tenggara,0.11517606282405106,0.28877198303723284,0.30515823150255933,0.29089372263615676,2
2021,Sulawesi Utara,0.12342267229749648,0.2945822929258405,0.2879476479161324,0.29404738686053056,1
2021,Sumatera Barat,0.08917264146947626,0.29099894849140173,0.32479902247015,0.295029387568972,2
2021,Sumatera Selatan,0.0673534868906396,0.2925180391526268,0.3418730619347789,0.29825541202195477,2
2021,Sumatera Utara,0.4553407550587384,0.1867417979356027,0.17298370466917942,0.18493374233647947,0
2022,Aceh,0.5688018932922594,0.15030168637495178,0.13295795478620184,0.147938465546587,0
2022,Bali,0.24303522119341944,0.2539541588653411,0.2495827454893752,0.2534278744518642,1
2022,Banten,0.20022221777248458,0.26632068447398066,0.2669874760152865,0.26646962173824834,2
2022,Bengkulu,0.15324041484986164,0.2775992766385388,0.2900041026208811,0.27915620589071855,2
2022,DKI Jakarta,0.21490757111103453,0.263547885790566,0.2585677639081418,0.2629767791902577,1
2022,Daerah Istimewa Yogyakarta,0.13314211696701808,0.28279741803162683,0.29920856879324137,0.28485189620811374,2
