Tahun,Provinsi,u_cluster_0,u_cluster_1,u_cluster_2,u_cluster_3,label
2019,Aceh,0.43184959035892795,0.19445371363687877,0.19460113943967544,0.17909555656451778,0
2019,Bali,0.24885059526987072,0.2537675233752615,0.2538543994186299,0.24352748193623786,2
2019,Banten,0.23744138035037576,0.2546518657781377,0.2546597916814068,0.2532469621900798,2
2019,Bengkulu,0.21943705388875823,0.26234149274434393,0.26239126050935957,0.2558301928575383,2
2019,DKI Jakarta,0.2297645148319811,0.25650984940606314,0.25650054905333164,0.2572250867086241,3
2019,Daerah Istimewa Yogyakarta,0.1477845832908698,0.27665064949598783,0.2764524333001424,0.299112333913,3
2019,Gorontalo,0.13846887268945826,0.28849673730457953,0.28849938354046706,0.2845350064654952,2
2019,Jambi,0.31840092009232723,0.23394020732776558,0.23412758589861726,0.21353128668128998,0
2019,Jawa Barat,0.19388565763916635,0.2674657053507735,0.2674215564883886,0.2712270805216715,3
2019,Jawa Tengah,0.09452523474444742,0.2834129049217427,0.2829684213371918,0.33909343899661815,3
2019,Jawa Timur,0.09286608294446552,0.2824882391358697,0.28201998659783356,0.34262569132183124,3
2019,Kalimantan Barat,0.13366367090913311,0.2910671341037904,0.29108352818694305,0.2841856668001334,2
2019,Kalimantan Selatan,0.09851701604163714,0.2824959697590348,0.2820672558391168,0.3369197583602112,3
2019,Kalimantan Tengah,0.07663600994090725,0.28982386948535577,0.2893609215146335,0.34417919905910355,3
2019,Kalimantan Timur,0.09004915896408065,0.28666214577749805,0.2862408923508894,0.3370478029075319,3
2019,Kalimantan Utara,0.1426757493949017,0.27883467570286347,0.27864652838450965,0.2998430465177252,3
2019,Kepulauan Bangka Belitung,0.3645438559796235,0.21642413186568782,0.216555085678429,0.20247692647625967,0
2019,Kepulauan Riau,0.14482882862017515,0.29639391369824913,0.2966718573011038,0.2621054003804719,2
2019,Lampung,0.1990675927104336,0.26684199143265547,0.26682763801969156,0.2672627778372194,3
2019,Maluku,0.18717724201074795,0.2830643149184995,0.2833934874692212,0.24636495560153132,2
2019,Maluku Utara,0.207765459227314,0.26619977145550705,0.2662451477541563,0.25978962156302265,2
2019,Nusa Tenggara Barat,0.189727686566324,0.2690347981081359,0.2689954559551091,0.27224205937043094,3
2019,Nusa Tenggara Timur,0.6686224878810882,0.11703486515388943,0.11724210330827396,0.09710054365674839,0
2019,Papua,0.2984304460362543,0.23697278588781723,0.2370578700413989,0.22753889803452962,0
2019,Papua Barat,0.2708716775840966,0.24475577653005162,0.24480170909015367,0.23957083679569816,0
2019,Riau,0.2783554951179616,0.24495780963620925,0.24507430853061196,0.23161238671521722,0
2019,Sulawesi Barat,0.16272513593169727,0.27367581710353545,0.2735279096620075,0.2900711373027598,3
2019,Sulawesi Selatan,0.06438777454653423,0.30482185010281526,0.304530667618656,0.32625970773199453,3
2019,Sulawesi Tengah,0.34939359323940683,0.22416970258454105,0.22437878427718563,0.2020579198988665,0
2019,Sulawesi Tenggara,0.1814769547192413,0.27515734181811263,0.27520205592103303,0.26816364754161304,2
2019,Sulawesi Utara,0.15328890438994888,0.2799706094127143,0.2798896727244688,0.28685081347286806,3
2019,Sumatera Barat,0.08386873529768789,0.28808916872115564,0.28765174992772546,0.34039034605343094,3
2019,Sumatera Selatan,0.16795143000178164,0.2735883078704344,0.27347828620251824,0.28498197592526564,3
2019,Sumatera Utara,0.2114035624006,0.2688402111605092,0.268990082895366,0.25076614354352483,2
2020,Aceh,0.371082870896324,0.2135189897840371,0.21363036799187496,0.20176777132776394,0
2020,Bali,0.274733196274755,0.24453446281242036,0.24460898011743865,0.236123360795386,0
2020,Banten,0.22626153131623303,0.25778332081867844,0.25777471028778326,0.2581804375773053,3
2020,Bengkulu,0.09146635597368218,0.2872472228979014,0.286850057665078,0.33443636346333844,3
2020,DKI Jakarta,0.22494349925145293,0.25775919209539433,0.25773959735196006,0.2595577113011926,3
2020,Daerah Istimewa Yogyakarta,0.1336992866784254,0.2784221010851671,0.27815823716005444,0.3097203750763531,3
2020,Gorontalo,0.09016357777084964,0.2849289316861,0.2844864611397723,0.340421029403278,3
2020,Jambi,0.41962711584373463,0.20112175961453763,0.20134656679234716,0.17790455774938063,0
2020,Jawa Barat,0.12978811123212416,0.284077817563966,0.2838966876678206,0.30223738353608925,3
2020,Jawa Tengah,0.08002139363035768,0.29593115012193794,0.2955952028254938,0.32845225342221057,3
2020,Jawa Timur,0.09914593413681186,0.2821857477089761,0.2817547450389671,0.336913573115245,3
2020,Kalimantan Barat,0.09043967591434693,0.28847880740859866,0.28809375033400353,0.33298776634305094,3
