fa_iter,best_fa_objective_so_far
1,55.48502832852702
2,55.48502832852702
3,55.48502832852702
4,55.48502832852702
5,55.48502832852702
6,55.48502832852702
7,55.48502832852702
8,55.48502832852702
9,55.48502832852702
10,55.48502832852702
11,55.48502832852702
12,55.48502832852702
13,55.48502832852702
14,55.48502832852702
15,55.48502832852702
16,55.48502832852702
17,55.48502832852702
18,55.48502832852702
19,55.48502832852702
20,55.48502832852702
21,55.48502832852702
22,55.48502832852702
23,55.48502832852702
24,55.48502832852702
25,55.48502832852702
26,55.48502832852702
27,55.48502832852702
28,55.48502832852702
29,55.48502832852702
30,55.48502832852702
31,55.48502832852702
32,55.48502832852702
33,55.48502832852702
34,55.48502832852702
35,55.48502832852702
36,55.48502832852702
37,55.48502832852702
38,55.48502832852702
39,55.48502832852702
40,55.48502832852702
41,55.48502832852702
42,55.48502832852702
43,55.48502832852702
44,55.48502832852702
45,55.48502832852702
46,55.48502832852702
47,55.48502832852702
48,55.48502832852702
49,55.48502832852702
50,55.48502832852702
51,55.48502832852702
52,55.48502832852702
53,55.48502832852702
54,55.48502832852702
55,55.48502832852702
56,55.48502832852702
57,55.48502832852702
58,55.48502832852702
59,55.48502832852702
60,55.48502832852702
61,55.48502832852702
62,55.48502832852702
63,55.48502832852702
64,55.48502832852702
65,55.48502832852702
66,55.48502832852702
67,55.48502832852702
68,55.48502832852702
69,55.48502832852702
70,55.48502832852702
71,55.48502832852702
72,55.48502832852702
73,55.48502832852702
74,55.48502832852702
75,55.48502832852702
76,55.48502832852702
77,55.48502832852702
78,55.48502832852702
79,55.48502832852702
80,55.48502832852702
81,55.48502832852702
82,55.48502832852702
83,55.48502832852702
84,55.48502832852702
85,55.48502832852702
86,55.48502832852702
87,55.48502832852702
88,55.48502832852702
89,55.48502832852702
90,55.48502832852702
91,55.48502832852702
92,55.48502832852702
93,55.48502832852702
94,55.48502832852702
95,55.48502832852702
96,55.48502832852702
97,55.48502832852702
98,55.48502832852702
99,55.48502832852702
100,55.48502832852702
101,55.48502832852702
102,55.48502832852702
103,55.48502832852702
104,55.48502832852702
105,55.48502832852702
106,55.48502832852702
107,55.48502832852702
108,55.48502832852702
109,55.48502832852702
110,55.48502832852702
111,55.48502832852702
112,55.48502832852702
113,55.48502832852702
114,55.48502832852702
115,55.48502832852702
116,55.48502832852702
117,55.48502832852702
118,55.48502832852702
119,55.48502832852702
120,55.48502832852702
121,55.48502832852702
122,55.48502832852702
123,55.48502832852702
124,55.48502832852702
125,55.48502832852702
126,55.48502832852702
127,55.48502832852702
128,55.48502832852702
129,55.48502832852702
