Run,K-Means,FCM,FRCM,FA-FRCM
1,0.14947791450292894,-0.05332322965209854,0.1517468118358523,0.1324291241923619
2,0.18101865847806467,-0.044079282099342094,0.32568256708092913,0.2756465377835414
3,0.26268809178975683,-0.044079282099342094,0.2996373776148387,0.27389608437670115
4,0.16035064463875046,-0.044079282099342094,0.18773012662777214,0.15588263448629963
5,0.2503430089962998,-0.044079282099342094,0.28573909881851994,0.1324291241923619
6,0.18479234164660147,-0.044079282099342094,0.32568256708092913,0.3137755738774639
7,0.2689134468483519,-0.044079282099342094,0.30620561565133003,0.1486922847743162
8,0.2733713958530389,-0.0008538771279628696,0.30620561565133003,0.15588263448629963
9,0.11253656830354333,-0.044079282099342094,0.30620561565133003,0.15366311994669224
10,0.3052716941284655,-0.044079282099342094,0.3150440186665319,0.3137755738774639
11,0.27722802802739993,-0.0008538771279628696,0.27893859719754305,0.27389608437670115
12,0.1815765839413775,-0.044079282099342094,0.2005346351838395,0.27389608437670115
13,0.09615130642848686,-0.044079282099342094,0.20024872196455698,0.28501090335633067
14,0.2772244754122898,-0.14933934983557967,0.31522196640973404,0.3137755738774639
15,0.188818571076289,-0.2258352221623931,0.20149156413499897,0.12843899872602169
16,0.18221443133444346,-0.044079282099342094,0.20149156413499897,0.30911169693217433
17,0.27234897591489743,-0.044079282099342094,0.30620561565133003,0.27389608437670115
18,0.28555715186792635,-0.044079282099342094,0.19980314882716713,0.11623939339972937
19,0.28153679481521354,-0.05332322965209854,0.32568256708092913,0.2756465377835414
20,0.2838712303423354,-0.044079282099342094,0.2000428115604672,0.2667415764088296
21,0.32161558888036257,-0.05332322965209854,0.31508081944085287,0.2756465377835414
22,0.1676654972608383,-0.044079282099342094,0.32568256708092913,0.3052031292677924
23,0.322143188888975,-0.03555666445665911,0.19980314882716713,0.15366311994669224
24,0.14775213161039283,-0.044079282099342094,0.27536074398724586,0.24773847590231746
25,0.2720632694778134,-0.044079282099342094,0.2913256920504127,0.27389608437670115
26,0.1632175391542161,-0.03555666445665911,0.15445684248888167,0.12953293862072443
27,0.1818758397381973,-0.03555666445665911,0.15445684248888167,0.1324291241923619
28,0.19087319314071782,-0.044079282099342094,0.19980314882716713,0.15366311994669224
29,0.31951537316057604,-0.044079282099342094,0.32568256708092913,0.24773847590231746
30,0.27909416148814997,-0.044079282099342094,0.32568256708092913,0.12843899872602169
31,0.19528122612678644,-0.0008538771279628696,0.2000428115604672,0.2756465377835414
32,0.19567164594290629,-0.05332322965209854,0.24102534064514197,0.3052031292677924
33,0.20350018306803153,0.016425954759138897,0.16817195618349873,0.15588263448629963
34,0.28276796942826066,-0.0008538771279628696,0.20229700301771342,0.3137755738774639
35,0.27382674639166793,-0.044079282099342094,0.14940237903670806,0.15366311994669224
36,0.29713972650765086,-0.05332322965209854,0.20229700301771342,0.12583448250442492
37,0.2808408558328697,0.016425954759138897,0.19980853018304381,0.27389608437670115
38,0.1620690328573296,-0.0008538771279628696,0.1659739081263044,0.30826416331225803
39,0.1815765839413775,0.03885448070756233,0.32568256708092913,0.2756465377835414
40,0.3204681480702196,-0.044079282099342094,0.31508081944085287,0.3137755738774639
41,0.18576161683999248,-0.044079282099342094,0.20024872196455698,0.27389608437670115
42,0.321083059168863,-0.044079282099342094,0.32568256708092913,0.1324291241923619
43,0.19278562155163828,-0.03555666445665911,0.32568256708092913,0.2756465377835414
44,0.20038412028685948,-0.044079282099342094,0.20149156413499897,0.15588263448629963
45,0.24874716664600124,-0.2258352221623931,0.27724451824426716,0.24569716659268023
46,0.18882095732000947,-0.044079282099342094,0.20149156413499897,0.1324291241923619
