N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
25,1000,1.0,0.970585527224527,1.109043662364185,0.11711756448023947,46.494351582045375,1.9282151039356348,0.5700787401574803,0.0820372687272493,0.23779527559055116,0,52.195138983620176
35,1000,1.0,0.9731273202693248,0.885060408454142,0.12765674767509314,46.56542492552842,2.006508679765841,0.5724409448818897,0.07994162108267232,0.2354330708661417,0,52.289834374347315
23,1000,1.0,0.9720475687195065,1.316052070668957,0.1680005577551681,46.511780230953065,1.6359703231707605,0.6070866141732283,0.09800698552010675,0.21338582677165358,0,52.582646372685346
28,1000,1.0,0.974747339088859,0.8715360368643779,0.11828836252189381,46.470319637748915,2.3183591138249673,0.6165354330708662,0.11453242438433084,0.21653543307086615,0,52.635673968457574
27,1000,1.0,0.9713535251023654,1.1147849337905023,0.11385848382030961,46.61172040166342,1.6250027465989332,0.6078740157480315,0.09706141788495407,0.21102362204724412,0,52.69046055914373
27,1000,1.0,0.9749054631951658,1.1933641889168884,0.15893617275667768,46.67625166392302,1.7204749103312627,0.6055118110236221,0.0996926269953789,0.21023622047244092,0,52.73136977415924
38,1000,1.0,0.9615572377386687,1.1813931416900145,0.19221975220415766,46.85190338659505,2.2605567919896155,0.6125984251968504,0.11868625941049932,0.21181102362204726,0,52.97788763856355
20,1000,1.0,0.9646369037428053,1.291334123132087,0.1577762487818551,46.90818146283905,2.34228923137425,0.6094488188976378,0.11720122641105313,0.21023622047244098,0,53.00266965181543
25,1000,1.0,0.9726831273424368,0.9634716816104907,0.1024295277286513,46.89335591449175,2.2777106687973827,0.6133858267716535,0.11782774616683256,0.21102362204724406,0,53.02721418220828
26,1000,1.0,0.9737435630838035,1.214463513532087,0.1679712389895598,46.99708886002316,2.4043936897780394,0.610236220472441,0.11655804207155479,0.21023622047244098,0,53.09945106474757
24,1000,1.0,0.95147333726046,1.6292572477659064,0.1457595607297132,47.1094529930854,2.0224192017128457,0.6141732283464567,0.1136970793558555,0.21496062992125986,0,53.25118527654996
24,1000,1.0,0.9574668593301332,1.5413274896683185,0.21444081674519888,46.85074710441245,1.4707985246857298,0.6417322834645669,0.09897484322816168,0.18346456692913385,0,53.268069939058115
28,1000,1.0,0.9754479578764081,0.9358614338680283,0.10184166562362235,47.0673616953908,2.0698619242205636,0.647244094488189,0.11704241708822827,0.18188976377952754,0,53.53980264027269
33,1000,1.0,0.974832753358481,1.000460671129605,0.15943073157484544,47.194565645660255,2.137311460088378,0.6448818897637796,0.11620510749211502,0.18188976377952754,0,53.643384543298055
26,1000,1.0,0.9678225626904169,1.3455637411610688,0.2029046406555869,47.22977797411308,2.0825856066291917,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.694344903246936
30,1000,1.0,0.9732756718277504,0.9089432353668313,0.8649947190028806,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
22,1000,1.0,0.9700158186510068,1.1567459313184612,0.23445960782358802,47.22977797411309,2.082585606629201,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
29,1000,1.0,0.9757969396055696,0.8302463593976986,0.46204554686681576,47.22977797411309,2.0825856066292,0.6464566929133858,0.11432246559295453,0.1826771653543307,0,53.69434490324695
