frcm_iter,refine_objective
1,39.290623139875194
2,38.22392678329044
3,37.71037090342872
4,37.66816189702676
5,42.07246061566844
6,50.687895370853
7,54.48981703275104
8,55.57304652452022
9,55.34727125066216
10,55.39833488723093
11,54.96918551290433
12,54.922100336893884
13,54.76925130402388
14,54.7289034774881
15,54.812182552704044
16,54.91414070500235
17,55.0452743419126
18,55.08748546074552
19,55.08700822471189
20,55.08700112953454
21,55.08700096091981
22,55.08700095688394
23,55.08700095678721
