frcm_iter,refine_objective
1,38.25702260228695
2,27.453465124747034
3,27.03764452990179
4,26.992837104639282
5,26.98319467306826
6,26.97904465451994
7,26.97539211536997
8,26.970981762541477
9,26.965352052415255
10,27.85246957117181
11,34.16358710262528
12,40.070842913262446
13,40.26132217525322
14,44.58975036634005
15,47.32432187013344
16,49.91035945470816
17,51.15222548952906
18,52.208743420324765
19,52.23753546318526
20,52.48716631484693
21,52.365435308245694
22,52.680727052862544
23,52.67264739075484
24,52.67249883137873
25,52.67248712535522
26,52.67248616193515
27,52.672486082269195
28,52.67248607567784
29,52.672486075132454
