frcm_iter,refine_objective
1,44.737931976782164
2,44.3909118979319
3,45.18649862330453
4,47.67944486123844
5,48.082691384204274
6,50.00467298420905
7,50.847418860686396
8,50.959826699619086
9,50.941751475979295
10,51.47486763487635
11,52.56166777263236
12,52.68770439782065
13,53.04846049600359
14,53.08546232425512
15,53.05637764938548
16,53.21382893213551
17,52.6378402438115
18,52.61000916316159
19,52.67994831499462
20,52.61571357230092
21,52.542168518519944
22,52.56013910018997
23,52.55942934434343
24,52.529314262547146
25,52.53848070541633
26,52.57837029739326
27,52.58654818087609
28,52.4496777881934
29,52.42741145614194
30,52.42690476305732
31,52.426870669004224
32,52.42686774922044
33,52.42686749687075
34,52.4268674750418
35,52.42686747315336
36,52.42686747298998
