fa_iter,best_fa_objective_so_far
1,53.36075318309989
2,53.36075318309989
3,53.36075318309989
4,53.36075318309989
5,53.36075318309989
6,53.36075318309989
7,53.36075318309989
8,53.36075318309989
9,53.36075318309989
10,53.36075318309989
11,53.36075318309989
12,53.36075318309989
13,53.36075318309989
14,53.36075318309989
15,53.36075318309989
16,53.36075318309989
17,53.36075318309989
18,53.36075318309989
19,53.36075318309989
20,53.36075318309989
21,53.36075318309989
22,53.36075318309989
23,53.36075318309989
24,53.36075318309989
25,53.36075318309989
26,53.36075318309989
27,53.36075318309989
28,53.36075318309989
29,53.36075318309989
30,53.36075318309989
31,53.36075318309989
32,53.36075318309989
33,53.36075318309989
34,53.36075318309989
35,53.36075318309989
36,53.36075318309989
37,53.36075318309989
38,53.36075318309989
39,53.36075318309989
40,53.36075318309989
41,53.36075318309989
42,53.36075318309989
43,53.36075318309989
44,53.36075318309989
45,53.36075318309989
46,53.36075318309989
47,53.36075318309989
48,53.36075318309989
49,53.36075318309989
50,53.36075318309989
51,53.36075318309989
52,53.36075318309989
53,53.36075318309989
54,53.36075318309989
55,53.36075318309989
56,53.36075318309989
57,53.36075318309989
58,53.36075318309989
59,53.36075318309989
60,53.36075318309989
61,53.36075318309989
62,53.36075318309989
63,53.36075318309989
64,53.36075318309989
65,53.36075318309989
66,53.36075318309989
67,53.36075318309989
68,53.36075318309989
69,53.36075318309989
70,53.36075318309989
71,53.36075318309989
72,53.36075318309989
73,53.36075318309989
74,53.36075318309989
75,53.36075318309989
76,53.36075318309989
77,53.36075318309989
78,53.36075318309989
79,53.36075318309989
80,53.36075318309989
81,53.36075318309989
82,53.36075318309989
83,53.36075318309989
84,53.36075318309989
85,53.14894907394732
86,53.14894907394732
87,52.41421887011877
88,52.200620896170776
89,52.200620896170776
90,52.200620896170776
91,51.39011984479753
92,51.39011984479753
93,51.39011984479753
94,51.39011984479753
95,51.39011984479753
96,51.39011984479753
97,51.39011984479753
98,51.39011984479753
99,51.39011984479753
100,51.39011984479753
