frcm_iter,refine_objective
1,41.76063320990882
2,38.5951301111711
3,37.97665145732683
4,37.966423135060865
5,37.96283856136948
6,37.957979783037956
7,37.95102055000797
8,37.94116313052151
9,37.92761462661785
10,38.09556992408645
11,45.47989980656135
12,52.390388802000444
13,53.36736975497099
14,53.85099434481448
15,53.76922144040638
16,54.06066943665526
17,54.054540077407005
18,54.0774068467193
19,54.2413782301682
20,54.239872010551515
21,54.23986312142108
22,54.239862907922074
23,54.23986290227433
24,54.23986290212403
