frcm_iter,refine_objective
1,55.97826447843832
2,55.16708009361514
3,55.21841700038544
4,55.36396800371583
5,55.86289421942863
6,55.74334335342509
7,55.29491476695078
8,55.86086160250815
9,55.34534906229243
10,55.40127305658545
11,55.00262673939345
12,54.95468335204641
13,54.859164462104445
14,54.79927286199276
15,54.76189743123565
16,54.845768815819014
17,54.948152177553524
18,55.08040360818154
19,55.078924437280534
20,55.12285434363256
21,55.12248107735566
22,55.122476445851134
23,55.1224763357521
24,55.122476333108786
