frcm_iter,refine_objective
1,44.88550824469333
2,39.98398996057486
3,39.94587715617069
4,39.943837443753466
5,39.94241568794879
6,39.94063229138038
7,39.93818484948536
8,39.934816685170574
9,39.93023135795375
10,39.92409215670292
11,39.916058116074105
12,39.905860349682484
13,40.21581763646326
14,47.48777346354378
15,57.93707366626617
16,58.82227185475339
17,59.19556508006397
18,59.45262178560221
19,59.358224634085246
20,59.2492039002354
21,59.21541608999994
22,59.18310781646982
23,59.079089729572544
24,59.1950912090867
25,59.19332985523934
26,59.19329900050066
27,59.19329810790833
28,59.19329808197178
29,59.193298081218
