frcm_iter,refine_objective
1,46.52859167668868
2,38.282361159605884
3,48.20685792307786
4,48.07480309181631
5,51.062587808079755
6,51.20163729821672
7,51.60037069692587
8,52.47288990981069
9,52.50095142256869
10,52.59431857848962
11,52.71225942074034
12,52.83392066832042
13,52.56873261866916
14,52.53844422474651
15,52.53170181058677
16,52.439777535003444
17,52.533738794940604
18,52.621837345429626
19,52.46203195133302
20,52.34079670735176
21,52.31460560120601
22,52.16094619117035
23,52.57180898930356
24,52.52136100915141
25,52.68110440544049
26,52.71131817852751
27,52.673372396422565
28,52.672530420667115
29,52.6724896674273
30,52.67248637189145
31,52.67248609963955
32,52.67248607711512
33,52.67248607525137
34,52.67248607509717
