frcm_iter,refine_objective
1,37.51378066205482
2,38.78542132129329
3,42.61653598307299
4,47.085964922975606
5,48.5594566868719
6,50.4687729824585
7,51.729213952216725
8,51.73591729963005
9,52.34126451193771
10,52.566414835197975
11,52.48628938821945
12,52.53273437917052
13,52.55567511456837
14,52.4734840348302
15,52.60010643870486
16,52.46342741885019
17,52.34115373184241
18,52.31473216327452
19,52.16098611470641
20,52.571819824951135
21,52.52136289628331
22,52.6811050628948
23,52.7113183338638
24,52.67337242069652
25,52.672530422715504
26,52.67248966759698
27,52.67248637190549
28,52.67248609964071
29,52.672486077115224
30,52.672486075251385
31,52.67248607509717
