frcm_iter,refine_objective
1,42.30619355759603
2,42.24262682616874
3,48.66082768830468
4,50.0886979937237
5,50.04469497710199
6,50.73871257841314
7,51.49905904506133
8,51.766271132720185
9,52.19361046656629
10,51.97149463124231
11,52.85283584043022
12,52.71964382036677
13,52.673341590484206
14,52.737373408981654
15,52.867002633796005
16,52.96098036236633
17,52.95799509370634
18,52.88747033051592
19,52.8868032671334
20,52.886797249089504
21,52.88679713946036
22,52.886797137382985
23,52.88679713734343
