fa_iter,best_fa_objective_so_far
1,54.10258390325741
2,54.10258390325741
3,54.10258390325741
4,54.10258390325741
5,54.10258390325741
6,54.10258390325741
7,54.10258390325741
8,54.10258390325741
9,54.10258390325741
10,54.10258390325741
11,54.10258390325741
12,54.10258390325741
13,54.10258390325741
14,54.10258390325741
15,54.10258390325741
16,54.10258390325741
17,54.10258390325741
18,54.10258390325741
19,54.10258390325741
20,54.10258390325741
21,54.10258390325741
22,54.10258390325741
23,54.10258390325741
24,54.10258390325741
25,54.10258390325741
26,54.10258390325741
27,54.10258390325741
28,54.10258390325741
29,54.10258390325741
30,54.10258390325741
31,54.10258390325741
32,54.10258390325741
33,54.10258390325741
34,54.10258390325741
35,54.10258390325741
36,54.10258390325741
37,54.10258390325741
38,54.10258390325741
39,54.10258390325741
40,54.10258390325741
41,54.10258390325741
42,54.10258390325741
43,54.10258390325741
44,54.10258390325741
45,54.10258390325741
46,54.10258390325741
47,54.10258390325741
48,54.10258390325741
49,54.10258390325741
50,54.10258390325741
51,54.10258390325741
52,54.10258390325741
53,54.10258390325741
54,54.10258390325741
55,54.10258390325741
56,54.10258390325741
57,54.10258390325741
58,54.10258390325741
59,54.10258390325741
60,54.10258390325741
61,54.10258390325741
62,54.10258390325741
63,54.10258390325741
64,54.10258390325741
65,54.10258390325741
66,54.10258390325741
67,54.10258390325741
68,54.10258390325741
69,54.10258390325741
70,53.72751494597514
71,53.72751494597514
72,53.72751494597514
73,53.72751494597514
74,53.72751494597514
75,53.72751494597514
76,53.72751494597514
77,53.72751494597514
78,53.72751494597514
79,53.72751494597514
80,53.72751494597514
81,53.72751494597514
82,53.72751494597514
83,53.72751494597514
84,53.72751494597514
85,52.922219471351156
86,52.922219471351156
87,52.922219471351156
88,52.922219471351156
89,52.922219471351156
90,52.922219471351156
91,52.922219471351156
92,52.922219471351156
93,52.922219471351156
94,52.922219471351156
95,52.922219471351156
96,52.922219471351156
97,52.833361404044005
98,52.833361404044005
99,52.833361404044005
100,52.833361404044005
