frcm_iter,refine_objective
1,69.10707130381346
2,65.20772158083477
3,64.10709573683164
4,64.07744239710068
5,63.16426351755504
6,63.01088391192282
7,62.92379211813447
8,62.91333309591723
9,62.84173855500108
10,62.25259554489905
11,62.20564568704844
12,62.071720895819354
13,61.99663527967484
14,61.92432730395328
15,61.82551462829967
16,61.82433448375089
17,61.82428706917189
18,61.82428176326667
19,61.824281162807615
20,61.82428109482865
21,61.82428108713192
22,61.82428108626046
23,61.82428108616179
